	QUESTION	ANSWER_CHOICE	MEAN_SCORE	MAX_SCORE	MEDIAN_SCORE	CORRECT_ANSWER
48	bleaching your hair 	physical change	0.12009346418651998	0.20833333333299997	0.09803349689989999	chemical change
49	bleaching your hair 	chemical change	0.12655290139295	0.20833333333299997	0.12655290139295	chemical change
50	A reaction that forms water and a salt is called a 	chemical reaction	0.7681239048186	1.0216360072550001	1.0	neutralization reaction
51	A reaction that forms water and a salt is called a 	neutralization reaction	0.6069211559069001	0.6208100447958	0.6069211559069001	neutralization reaction
52	What is the force that slows down moving things? 	motion	0.010314156645593334	0.0128319460959	0.0128319460959	friction
53	What is the force that slows down moving things? 	acceleration	0.0128319460959	0.0128319460959	0.0128319460959	friction
54	What is the force that slows down moving things? 	gravity	0.20505073743304147	0.7934903001710001	0.12798431842083302	friction
55	What is the force that slows down moving things? 	friction	0.3459187409842263	1.126823633504	0.08899335522520001	friction
56	"To move in a circle around an object is to <span class=""blank""> </span> "	revolve	0.21285632590540002	0.47255475364099997	0.1710088023735	rotate
57	"To move in a circle around an object is to <span class=""blank""> </span> "	rotate	0.28960460566963986	1.0	0.074217390267	rotate
58	"To move in a circle around an object is to <span class=""blank""> </span> "	eclipse	0.11853541581943332	0.140779309214	0.12020179583429999	rotate
59	Which of the following is an unwanted change in the environment caused by harmful substances? 	overpopulation	0.0	0.0	0.0	pollution
60	Which of the following is an unwanted change in the environment caused by harmful substances? 	evolution	0.0	0.0	0.0	pollution
61	Which of the following is an unwanted change in the environment caused by harmful substances? 	pollution	0.0	0.0	0.0	pollution
62	"<span class=""blank""> </span> is the process of water vapor becoming liquid water when it cools. "	storage	0.5055421209456067	1.0	0.507195049925	condensation
63	"<span class=""blank""> </span> is the process of water vapor becoming liquid water when it cools. "	condensation	1.6911091710973432	2.333021119562	1.69651437355103	condensation
64	"<span class=""blank""> </span> is the process of water vapor becoming liquid water when it cools. "	precipitation	0.86154171011112	1.0563550055472	1.0	condensation
65	"<span class=""blank""> </span> is the process of water vapor becoming liquid water when it cools. "	evaporation	1.103479497767488	2.047296873582	1.0812600373421999	condensation
66	The process of cutting into a hillside to slow the speed of water flowing down a slope 	terracing	0.49692644067190006	1.553250664626	0.20002434391479998	terracing
67	The process of cutting into a hillside to slow the speed of water flowing down a slope 	contour plowing	0.6451163917414251	1.0922926811149	0.72838386870795	terracing
68	The process of cutting into a hillside to slow the speed of water flowing down a slope 	windbreaking	0.060430254394259995	0.118296823202	0.060430254394259995	terracing
69	The process of cutting into a hillside to slow the speed of water flowing down a slope 	fertilization	0.24611381630600002	0.369170724459	0.24611381630600002	terracing
70	The process of planting grasses between rows of other crops to prevent soil from being washed or blown away 	strip farming	0.3060578059705778	0.751240093179633	0.22564329197263297	strip farming
71	The process of planting grasses between rows of other crops to prevent soil from being washed or blown away 	contour plowing	0.472945059760025	1.0896801191409	0.38579198412355	strip farming
72	The process of planting grasses between rows of other crops to prevent soil from being washed or blown away 	fertilization	0.19745236004075	0.358720476563	0.16399279524350002	strip farming
73	The process of planting grasses between rows of other crops to prevent soil from being washed or blown away 	crop rotation	0.37800362563616974	1.385821251917	0.14228616910994998	strip farming
74	A characteristic of an organism that increases its chances of survival in its environment. 	adaptation	1.00703125	2.0	1.0	adaptation
75	A characteristic of an organism that increases its chances of survival in its environment. 	camouflage	0.8566919191919091	1.0	1.0	adaptation
76	What is water vapor in the air called? 	evaporation	0.0	0.0	0.0	humidity
77	What is water vapor in the air called? 	respiration	0.0	0.0	0.0	humidity
78	What is water vapor in the air called? 	humidity	0.0	0.0	0.0	humidity
79	"Precipitation that falls in form of balls of ice is called <span class=""blank""> </span>. "	hail	0.41756873269399997	1.643399219026	0.111111111111	hail
80	"Precipitation that falls in form of balls of ice is called <span class=""blank""> </span>. "	rain	0.07874196510548	0.155188246097	0.0277777777778	hail
81	"Precipitation that falls in form of balls of ice is called <span class=""blank""> </span>. "	snow	0.9552993822630601	1.828995955946	1.0	hail
82	"A/an <span class=""blank""> </span> is something that helps a living thing survive in its environment. "	adaptation	0.4767779411	0.776334987093	0.350415009449	adaptation
83	"A/an <span class=""blank""> </span> is something that helps a living thing survive in its environment. "	physical change	0.001563716981598	0.00271267361111	0.00127647782422	adaptation
84	"A/an <span class=""blank""> </span> is something that helps a living thing survive in its environment. "	camouflage	0.00036462136873025665	0.000546732348398	0.000546732348398	adaptation
85	A long and strong beak that tears flesh is 	tearing	1.0	1.0	1.0	tearing
86	A long and strong beak that tears flesh is 	spearing	0.0	0.0	0.0	tearing
87	Students want to find out at which temperature bean plants grow tallest. Which science process skill would be used to find this temperature? 	measuring	0.372432973643	0.372432973643	0.372432973643	measuring
88	Students want to find out at which temperature bean plants grow tallest. Which science process skill would be used to find this temperature? 	classifying	0.0	0.0	0.0	measuring
89	Students want to find out at which temperature bean plants grow tallest. Which science process skill would be used to find this temperature? 	predicting	1.88603682298e-06	1.88603682298e-06	1.88603682298e-06	measuring
90	Students want to find out at which temperature bean plants grow tallest. Which science process skill would be used to find this temperature? 	inferring	0.301765891678	0.301765891678	0.301765891678	measuring
91	__________ is the movement of a group of one type of animal from one region to another and back again. 	hibernation	0.015431816475455	0.0292422976224	0.015431816475455	migration
92	__________ is the movement of a group of one type of animal from one region to another and back again. 	migration	1.175772656206407	1.949000281136	1.0	migration
93	If a fire destroys a forest, new plants will grow. 	conservation	0.0	0.0	0.0	succession
94	If a fire destroys a forest, new plants will grow. 	erosion	0.0	0.0	0.0	succession
95	If a fire destroys a forest, new plants will grow. 	succession	0.0	0.0	0.0	succession
96	When liquids are heated, this occurs: 	melting	0.11514398167562857	0.173333333333	0.135162572564	evaporation
97	When liquids are heated, this occurs: 	evaporation	0.6856901687110187	1.173333333333	1.0217058731968	evaporation
98	"Babies will <span class=""blank""> </span> or get traits from their parents. "	reproduce	0.0	0.0	0.0	inherit
99	"Babies will <span class=""blank""> </span> or get traits from their parents. "	survive	0.0	0.0	0.0	inherit
100	"Babies will <span class=""blank""> </span> or get traits from their parents. "	inherit	0.0	0.0	0.0	inherit
101	The movement of an animal from one place to another as the seasons change is called 	hibernation	1.1024930403505444	2.0	1.131483395279	migration
102	The movement of an animal from one place to another as the seasons change is called 	decomposition	0.3209369072463633	1.0	0.060058302360500006	migration
103	The movement of an animal from one place to another as the seasons change is called 	migration	1.9054191410650236	3.615795058149	1.8930703400956426	migration
104	The movement of an animal from one place to another as the seasons change is called 	pollination	0.0	0.0	0.0	migration
105	"Magnets contain a force that <span class=""blank""> </span> certain metals like iron. "	attracts	0.32231560508081997	0.666666666667	0.127551020408	attracts
106	"Magnets contain a force that <span class=""blank""> </span> certain metals like iron. "	increases	0.0	0.0	0.0	attracts
107	"Magnets contain a force that <span class=""blank""> </span> certain metals like iron. "	repels	0.17864853693508398	0.221453287197	0.221453287197	attracts
108	What is the third step of the water cycle? 	evaporation	0.018146264237919	0.0413223140496	0.0139430163209	precipitation
109	What is the third step of the water cycle? 	run off	1.0	1.0	1.0	precipitation
110	What is the third step of the water cycle? 	precipitation	0.361664033411	0.361664033411	0.361664033411	precipitation
111	What is the third step of the water cycle? 	condensation	0.36750446735500003	0.36750446735500003	0.36750446735500003	precipitation
112	An area received six inches of snow during the winter. Before the snow can continue through the water cycle as ground water or runoff, it must first 	evaporate	0.11208673774463365	0.351817424847	0.052397429560099996	melt
113	An area received six inches of snow during the winter. Before the snow can continue through the water cycle as ground water or runoff, it must first 	condense	0.43558650655722503	1.0	0.41265675224200005	melt
114	An area received six inches of snow during the winter. Before the snow can continue through the water cycle as ground water or runoff, it must first 	melt	0.3186613410340667	1.0110975606035	0.3540591005202	melt
115	An area received six inches of snow during the winter. Before the snow can continue through the water cycle as ground water or runoff, it must first 	freeze	0.17412765043132997	0.375465942934	0.11057249904269999	melt
116	What is the process of the movement of water and dissolved materials through the cell membrane? 	diffusion	0.4999237404032	1.16561392025	0.367499162447	osmosis
117	What is the process of the movement of water and dissolved materials through the cell membrane? 	osmosis	0.88670213298	1.48670213298	0.48670213298	osmosis
118	The bending of light as it passes from one material into another is 	reflection	0.8377722652896169	2.0	0.675538823859	refraction
119	The bending of light as it passes from one material into another is 	refraction	0.47182122048215	1.0	0.418639244841	refraction
120	The process by which molten material adds new oceanic crust to the ocean floor 	seafloor spreading theory	1.0	1.0	1.0	seafloor spreading theory
121	The process by which molten material adds new oceanic crust to the ocean floor 	continental drift theory	0.402690634657812	1.0	0.0056406732890600005	seafloor spreading theory
122	To take in light 	reflect	0.0002734008730175	0.00043593935373400003	0.0002734008730175	absorb
123	To take in light 	absorb	0.04317476708957759	0.21221003606199998	0.000915949846472	absorb
124	To take in light 	refract	0.0	0.0	0.0	absorb
125	The process of making a new plant from the joining of a sperm and a egg cell is known as 	asexual reproduction	0.57547437618925	1.0	0.48428208571199993	sexual reproduction
126	The process of making a new plant from the joining of a sperm and a egg cell is known as 	self-pollination	0.134467534677675	0.211019960555	0.14913189866999998	sexual reproduction
127	The process of making a new plant from the joining of a sperm and a egg cell is known as 	cross-pollination	0.011131943192354998	0.014117738860599999	0.011131943192354998	sexual reproduction
128	The process of making a new plant from the joining of a sperm and a egg cell is known as 	sexual reproduction	0.7046428253036666	1.484282085712	0.48428208571199993	sexual reproduction
129	How does your body acquire the oxygen the cells in your body need to function? 	diffusion	0.907348427272	1.0	0.8764645696960001	breathing
130	How does your body acquire the oxygen the cells in your body need to function? 	absorption	0.0311418685121	0.0311418685121	0.0311418685121	breathing
131	How does your body acquire the oxygen the cells in your body need to function? 	breathing	0.0051679404128375	0.009512485136739999	0.0051679404128375	breathing
132	How does your body acquire the oxygen the cells in your body need to function? 	osmosis	0.8764645696960001	0.8764645696960001	0.8764645696960001	breathing
133	A force that resists motion created by objects rubbing together. 	gravity	0.20124957605146668	0.666666666667	0.1553287981858	friction
134	A force that resists motion created by objects rubbing together. 	friction	0.5027023597325344	1.183673469388	0.4135358134193	friction
135	"Your respiratory system helps you <span class=""blank""> </span>. "	breathe	0.0	0.0	0.0	breathe
136	"Your respiratory system helps you <span class=""blank""> </span>. "	move	0.0	0.0	0.0	breathe
137	"Your respiratory system helps you <span class=""blank""> </span>. "	digest food	0.0	0.0	0.0	breathe
138	corroding metal 	physical change	0.38429908539740004	0.666666666667	0.31370719008000003	chemical change
139	corroding metal 	chemical change	0.404969284458	0.666666666667	0.404969284458	chemical change
140	What process produces sex cells? 	mitosis	0.5842923709714001	0.993076898557	0.482096239075	meiosis
141	What process produces sex cells? 	splitting	0.0	0.0	0.0	meiosis
142	What process produces sex cells? 	meiosis	0.4610075284017584	0.631504719251	0.482096239075	meiosis
143	"Energy from the sun reaches earth by <span class=""blank""> </span>. "	convection	0.0	0.0	0.0	radiation
144	"Energy from the sun reaches earth by <span class=""blank""> </span>. "	radiation	0.0	0.0	0.0	radiation
145	"Energy from the sun reaches earth by <span class=""blank""> </span>. "	reflection	0.0	0.0	0.0	radiation
146	"Energy from the sun reaches earth by <span class=""blank""> </span>. "	friction	0.0	0.0	0.0	radiation
147	Which is the best example of natureâ??s recycling process? 	the water cycle	0.1198271401564	0.25	0.10345911493625001	the water cycle
148	Which is the best example of natureâ??s recycling process? 	erosion	0.45071832038063336	1.0	0.339758266927	the water cycle
149	Which is the best example of natureâ??s recycling process? 	weathering	0.1486442417806	0.339758266927	0.0849395667318	the water cycle
150	When closely related living things are bred together, it is called 	adaptation	0.0	0.0	0.0	crossbreeding
151	When closely related living things are bred together, it is called 	crossbreeding	0.0277777777778	0.0277777777778	0.0277777777778	crossbreeding
152	mixing lemonade powder into water 	physical change	0.13052281395169738	0.215224326745587	0.11449861197889999	physical change
153	mixing lemonade powder into water 	chemical change	0.081991900160842	0.21484375	0.067861871984	physical change
154	When something changes position, it is in? 	motion	0.41610691807484806	1.0	0.061043342712	motion
155	When something changes position, it is in? 	acceleration	0.252128054416	0.42241349431	0.13860442782	motion
156	When something changes position, it is in? 	gravity	0.0	0.0	0.0	motion
157	When something changes position, it is in? 	friction	0.0023547261110266667	0.0029160694873400003	0.0029160694873400003	motion
158	Being able to tell different sounds apart is called 	sound discrimination	0.0	0.0	0.0	sound discrimination
159	Being able to tell different sounds apart is called 	vibration	0.6055248753050558	1.00508706030196	1.0	sound discrimination
160	The process of adding fertilizer to soil to replace nutrients used up by previous crops 	terracing	0.3588656369263333	0.561975934511	0.318215981546	fertilization
161	The process of adding fertilizer to soil to replace nutrients used up by previous crops 	strip farming	0.3233898201725967	0.389087117702	0.318215981546	fertilization
162	The process of adding fertilizer to soil to replace nutrients used up by previous crops 	crop rotation	0.5106795755266668	1.0	0.389087117702	fertilization
163	The process of adding fertilizer to soil to replace nutrients used up by previous crops 	fertilization	0.69641421451326	1.0	1.0	fertilization
164	"The movement of water back and forth between air and the Earth's surface is called the<span class=""blank""> </span>. "	water cycle	1.2521959441207748	2.649572382437	1.0575559117445499	water cycle
165	"The movement of water back and forth between air and the Earth's surface is called the<span class=""blank""> </span>. "	condensation	0.9725010145571665	1.7048976810349998	1.0	water cycle
166	"The movement of water back and forth between air and the Earth's surface is called the<span class=""blank""> </span>. "	evaporation	0.9049144717686562	1.7048976810349998	1.0673661567718	water cycle
167	What do we call the process of a seed developing into a plant? 	germination	0.9033013140502538	1.373529210903	1.0282795839713	germination
168	What do we call the process of a seed developing into a plant? 	regeneration	0.4897176182799473	1.158138973055	0.5255830808349999	germination
169	"When an object orbits another object, it <span class=""blank""> </span>. "	vibrates	0.6826038644193477	1.0	0.8051490865775	revolves
170	"When an object orbits another object, it <span class=""blank""> </span>. "	rotates	0.30741045191334815	1.0000498401894709	0.150815345461	revolves
171	"When an object orbits another object, it <span class=""blank""> </span>. "	revolves	0.04858877222136	0.0829438611068	0.04	revolves
172	"When an object orbits another object, it <span class=""blank""> </span>. "	explodes	0.39412122787772963	1.0	0.371310085473	revolves
173	"The process in which a snake loses its outer skin is called <span class=""blank""> </span>. "	shedding	0.3315127128091416	0.934367802737	0.060163759345000005	molting
174	"The process in which a snake loses its outer skin is called <span class=""blank""> </span>. "	loosening	0.0	0.0	0.0	molting
175	"The process in which a snake loses its outer skin is called <span class=""blank""> </span>. "	molting	0.9930060670576001	1.362230335288	1.1764000000000001	molting
176	"<span class=""blank""> </span> is a change of position. "	motion	0.7744623539944	1.0	0.814215949684	motion
177	"<span class=""blank""> </span> is a change of position. "	gravity	0.0	0.0	0.0	motion
178	The process of change from an egg to an adult butterfly is ____________. 	metamorphosis	0.4930019296200001	0.701933923766	0.519169977408	metamorphosis
179	The process of change from an egg to an adult butterfly is ____________. 	photosynthesis	0.3595180282936	0.5961310935390001	0.378081409618	metamorphosis
180	The process of change from an egg to an adult butterfly is ____________. 	reproduction	0.22501208729767339	0.892267792488	0.126027136539	metamorphosis
181	To change from a solid into a liquid is to 	solidify	0.32597436118964995	0.9767545675689999	0.15364803919335	melt
182	To change from a solid into a liquid is to 	melt	2.211673010022444	3.0	2.25	melt
183	To change from a solid into a liquid is to 	freeze	0.7307641408701067	1.651919101004	0.624349635796	melt
184	To separate a mixture of paper clips and sand, Joe should use: 	magnetic separation	2.0156764780936998	2.0156764780936998	2.0156764780936998	magnetic separation
185	To separate a mixture of paper clips and sand, Joe should use: 	distillation	0.0131509974437	0.0131509974437	0.0131509974437	magnetic separation
186	To separate a mixture of paper clips and sand, Joe should use: 	decanting	2.0	2.0	2.0	magnetic separation
187	What is it called when an object is moved from one position to another? 	work	0.20484241405231995	1.000438292964245	0.0005026356677824001	work
188	What is it called when an object is moved from one position to another? 	gravity	0.30309806976176873	1.666666666667	0.0005204526017687	work
189	What process ends with a new and improved plant? 	germinating	0.48116447398944445	1.0	0.25	grafting
190	What process ends with a new and improved plant? 	photosynthesis	1.0	1.0	1.0	grafting
191	What process ends with a new and improved plant? 	grafting	0.421867862026	0.421867862026	0.421867862026	grafting
192	The process of changing from a liquid state to a gas state 	sublimation	1.10459617293184	1.367383844908	1.367383844908	evaporation
193	The process of changing from a liquid state to a gas state 	condensation	0.29216167163063334	0.45034818841200003	0.28211611052700003	evaporation
194	The process of changing from a liquid state to a gas state 	evaporation	1.6794539717636057	3.0	1.6496242682114501	evaporation
195	Which of the following must all plant and animal species do in order for each species to survive? 	migrate	0.0	0.0	0.0	reproduce
196	Which of the following must all plant and animal species do in order for each species to survive? 	reproduce	0.0	0.0	0.0	reproduce
197	Which of the following must all plant and animal species do in order for each species to survive? 	make food	0.0	0.0	0.0	reproduce
198	"Rain, sleet, hail, and snow are all part of the <span class=""blank""> </span> process in the water cycle. "	transpiration	0.3777317849307841	1.0	0.220098615461	precipitation
199	"Rain, sleet, hail, and snow are all part of the <span class=""blank""> </span> process in the water cycle. "	condensation	0.860848119791002	1.0652144045811	1.0	precipitation
200	"Rain, sleet, hail, and snow are all part of the <span class=""blank""> </span> process in the water cycle. "	precipitation	1.0053854927394	1.175642487899	1.0878212439495	precipitation
201	"Rain, sleet, hail, and snow are all part of the <span class=""blank""> </span> process in the water cycle. "	evaporation	0.7750822722711588	1.220098615461	1.0	precipitation
202	"<span class=""blank""> </span> is the type of thermal energy transfer that occurs when the you place a cooler object on a heat source to warm the cooler object up. "	conduction	0.24731043963551247	0.514956366269	0.226910609934	conduction
203	"<span class=""blank""> </span> is the type of thermal energy transfer that occurs when the you place a cooler object on a heat source to warm the cooler object up. "	convection	0.335544329373215	0.493179311644	0.2663330444135374	conduction
204	"<span class=""blank""> </span> is the type of thermal energy transfer that occurs when the you place a cooler object on a heat source to warm the cooler object up. "	radiation	0.6016408352291674	1.119338842975	0.64049590548053	conduction
205	The process of wearing away rocks by natural means is called 	erosion	0.4279447056727538	1.261405347907	0.03617969821675	weathering
206	The process of wearing away rocks by natural means is called 	weathering	0.61307882287914	1.56260942245	0.306730681015	weathering
207	The continuous transfer of carbon between the atmosphere and organisms 	carbon cycle	0.09181590983655	0.140625	0.09181590983655	carbon cycle
208	The continuous transfer of carbon between the atmosphere and organisms 	nitrogen cycle	0.0019440848863	0.0019440848863	0.0019440848863	carbon cycle
209	What is the process that moves pieces of rock and soil? 	erosion	0.9038558756840397	1.4944539318180001	1.000167122667168	erosion
210	What is the process that moves pieces of rock and soil? 	weathering	0.71417080975	1.123613482955	1.0	erosion
211	Then droplets of water (rain, snow, sleet, or hail) fall back to the earth, this is called: 	condensation	0.37417956779938333	1.0	0.283493692045	precipitation
212	Then droplets of water (rain, snow, sleet, or hail) fall back to the earth, this is called: 	precipitation	1.2923946234107964	2.0	1.3722706078070002	precipitation
213	Then droplets of water (rain, snow, sleet, or hail) fall back to the earth, this is called: 	evaporation	0.5131050885728184	1.0234755592722	0.47361700738500995	precipitation
214	"Liquid water becomes a gas called water vapor through the process of <span class=""blank""> </span> "	humidity	1.0858770742723334	1.257631222817	1.0	evaporation
215	"Liquid water becomes a gas called water vapor through the process of <span class=""blank""> </span> "	condensation	1.0406731468296766	1.448023323615	0.93411242861953	evaporation
216	"Liquid water becomes a gas called water vapor through the process of <span class=""blank""> </span> "	transpiration	0.5993249008966	0.962039138024	0.507195049925	evaporation
217	"Liquid water becomes a gas called water vapor through the process of <span class=""blank""> </span> "	evaporation	1.8979786079561174	2.976754567569	2.0	evaporation
218	To go into a deep sleep. 	migrate	0.0	0.0	0.0	hibernate
219	To go into a deep sleep. 	hibernate	0.49093615235936927	1.0	0.287703227295	hibernate
220	To go into a deep sleep. 	camouflage	0.0	0.0	0.0	hibernate
221	The process of plowing furrows across a slope instead of up and down to prevent rainwater from carrying away topsoil down hills 	terracing	0.1910931735752	0.350110744969	0.1674395692095	contour plowing
222	The process of plowing furrows across a slope instead of up and down to prevent rainwater from carrying away topsoil down hills 	strip farming	0.17783404939637668	0.303398476525	0.228556776712	contour plowing
223	The process of plowing furrows across a slope instead of up and down to prevent rainwater from carrying away topsoil down hills 	contour plowing	0.7322599984418501	0.8550409650573999	0.71243981937	contour plowing
224	The process of plowing furrows across a slope instead of up and down to prevent rainwater from carrying away topsoil down hills 	windbreaking	0.15010077081677467	0.368533290396	0.08109196639060001	contour plowing
225	A student is investigating changes in the states of matter. The student fills a graduated cylinder with 50 milliliters of packed snow. The graduated cylinder has a mass of 50 grams when empty and 95 grams when filled with the snow. During which process in the water cycle does snow fall to the ground? 	condensation	0.5935889367077287	1.4378007134611002	0.45034818841200003	precipitation
226	A student is investigating changes in the states of matter. The student fills a graduated cylinder with 50 milliliters of packed snow. The graduated cylinder has a mass of 50 grams when empty and 95 grams when filled with the snow. During which process in the water cycle does snow fall to the ground? 	precipitation	0.5432875973925054	1.85744036717	0.11360555383145	precipitation
227	A student is investigating changes in the states of matter. The student fills a graduated cylinder with 50 milliliters of packed snow. The graduated cylinder has a mass of 50 grams when empty and 95 grams when filled with the snow. During which process in the water cycle does snow fall to the ground? 	classification	0.5070364810768	1.0	0.5070364810768	precipitation
228	A student is investigating changes in the states of matter. The student fills a graduated cylinder with 50 milliliters of packed snow. The graduated cylinder has a mass of 50 grams when empty and 95 grams when filled with the snow. During which process in the water cycle does snow fall to the ground? 	evaporation	0.4782425505583607	1.338173256701	0.33742099496699995	precipitation
229	When water particles cool and change from a gas (like water vapor) back to a liquid, this is called: 	condensation	1.9075793819101035	2.135728903933	2.0699590338173097	condensation
230	When water particles cool and change from a gas (like water vapor) back to a liquid, this is called: 	precipitation	0.9247969145742332	1.1090819023154501	1.00942561832865	condensation
231	When water particles cool and change from a gas (like water vapor) back to a liquid, this is called: 	evaporation	1.4812504156062758	2.4174930256450002	1.57008265812445	condensation
232	What make oceans bigger? 	deposition	0.42755939097822304	1.0015051174	0.125	deposition
233	What make oceans bigger? 	accumulation	0.01184100146986	0.0201668458266	0.01184100146986	deposition
234	What make oceans bigger? 	rain	0.0	0.0	0.0	deposition
235	"A(n) <span class=""blank""> </span> is a modified feature that helps a plant survive in the environment. "	adaptation	0.0	0.0	0.0	adaptation
236	"A(n) <span class=""blank""> </span> is a modified feature that helps a plant survive in the environment. "	change	0.0	0.0	0.0	adaptation
237	"When an object spins on its axis, it <span class=""blank""> </span>. "	vibrates	0.5360075090790251	1.0	0.5596694214875	rotates
238	"When an object spins on its axis, it <span class=""blank""> </span>. "	rotates	0.5183132319125201	1.150815345461	0.170815345461	rotates
