camouflage						Something, that makes an animal, person, building etc. difficult for enemies to see.
camouflage						Camouflage is a method of avoiding detection by mimicking the surrounding environment
camouflage						The leopard's camouflage makes it blend in with the forest shadows.
camouflage	Rabbits		camouflage		snow	Rabbits use their white fur as camouflage in the snow.
carbon cycle						Along with the nitrogen cycle and the water cycle, the carbon cycle comprises a sequence of events that are key to making the Earth capable of sustaining life
carbon cycle			cycle	carbon|biotic|ecosystems		Global biogeochemical cycle which cycles carbon through biotic and abiotic components of ecosystems.
carbon cycle						it describes the movement of carbon as it is recycled and reused throughout the biosphere
carbon cycle						It is one of the most important cycles of the Earth and allows for carbon to be recycled and reused throughout the biosphere and all of its organisms
carbon cycle						The carbon cycle is the biogeochemical cycle by which carbon is exchanged among the biosphere,pedosphere, geosphere, hydrosphere, and atmosphere of the Earth
cementation						a process of surrounding a solid with a powder and heating the whole so that the solid is changed by chemical combination with the powder
cementation						Cementation involves ions carried in groundwater chemically precipitating to form new crystalline material between sedimentary grains
change						Plants and animals also change with the seasons.
change						Energy can change the temperature of water .
change						The water does not change, it is still water.
change						Therefore, to change the energy of a system, energy must be transferred to or from the system.
change						Here are some changes in energy from one form to another.
chemical change | chemical reaction	organism		change	level		A change at the molecular, atomic or subcellular level in an organism.
chemical change | chemical reaction						A chemical reaction is a process in which one or more substances are converted into other substances.
chemical change | chemical reaction						Chemical changes occur when a substance combines with another to form a new substance, called synthesis or, alternatively, decomposes into two or more different substances
chemical change | chemical reaction					products	Chemical reactions are usually characterized by a chemical change, and they yield one or more products, which usually have properties different from the reactants
chemical change | chemical reaction						Chemical reactions can be either spontaneous, requiring no input of energy, or non-spontaneous, typically following the input of some type of energy, such as heat, light or electricity
chemosynthesis						Bacteria instead use sulfur compounds as an energy source, via chemosynthesis.
chemosynthesis						A plant is an organism that can synthesize its own food through photosynthesis or chemosynthesis.
chemosynthesis						Some rare autotrophs produce food through a process called chemosynthesis, rather than through photosynthesis.
chemosynthesis						Photosynthesis and chemosynthesis are similar in that they both make glucose.
chemosynthesis						process of using the energy in chemical compounds to make food
circulation						Humans need water for circulation, respiration, and converting food to energy.
circulation					dry	Plants should be given enough light and air circulation to dry in no longer than 4 hours after watering.
circulation						Movement in a circle or circuit, especially the movement of blood through bodily vessels as a result of the heart's pumping action.
circulation						Movement or passage through a system of vessels, as of water through pipes; flow.
circulation	blood|blood|living	system|close relations|constituent	movement			The movement of the blood in the blood vascular system, by which it is brought into close relations with almost every living elementary constituent.
classification | classify | classifying	water		classified	different classes		Surface water is classified into five different classes depending on the cleanliness of the water.
classification | classify | classifying	desert plants|animals		classified			How desert plants and animals are classified.
classification | classify | classifying						Energy exists in different forms, all of which can be classified as either potential energy or kinetic energy.
classification | classify | classifying	Forms	several major groups	classified			Forms of Energy All energy may be classified into one of several major groups.
classification | classify | classifying	response|adaptations|animals		classified			The response and adaptations shown by animals to changing environment can be classified into two.
coloration						Animal coloration is the general appearance of an animal resulting from the reflection or emission of light from its surfaces.
coloration						Color, odor, hardness, and taste are examples of an object's properties.
coloration						a visual appearance with regard to color.
coloration						appearance with regard to color
coloration			coloring|colored			The art or practice of coloring, or the state of being colored
combustion						Chemical energy, the type of energy found in food and fuels, is changed into heat energy by combustion (burning).
combustion						Water may also be returned to the atmosphere through the combustion of plants in fossil fuel.
combustion	fuels|process release emissions|animals|plants		combustion	toxic		Fossil fuels provide energy via combustion and in the process release emissions that are toxic to animals and plants.
combustion						An internal combustion engine is a heat engine that obtains mechanical energy from chemical energy by burning fuel.
combustion						In reality alternative energy means anything other than deriving energy via fossil fuel combustion.
communication						People learn and share information through communication.
communication						activity by one organism that changes or has the potential to change the behavior of other organisms.
communication						The transfer of information from one molecule, cell, or organism to another, as by chemical or electrical signals or by behaviors.
communication						Exchange of information between living organism.
communication						In animal behavior, a process involving transmission of, reception of, and response to signals.
composted	organic material		compost			Because compost is a completely natural and organic material,our plants would receive the best minerals with which to grow.
condensation | condense						Condensation is defined as the phase change from gas (vapor) to liquid.
condensation | condense					in the air	condensation is the process in which water vapor in the air is changed into liquid water.
condensation | condense						Water vapour condenses to liquid water.
condensation | condense					cold glass of water	Water drops on the outside of a cold glass of water are condensed water.
condensation | condense						The water in a cloud comes from water vapor in the air that has condensed.
condensation | condense						The condensed water molecules form liquid water droplets.
conduction						Students should realize that water is better than air at conducting energy.
conduction						Some materials conduct energy better than others.
conduction						Root functions include water and mineral conduction, food and water storage, and anchorage.
conduction	warmed surface water		convection	transferred downward into the water column		The warmed surface water is then transferred downward into the water column by conduction and convection.
conduction	heat	motion|molecules|objects|contact	transfer			The direct transfer of thermal motion (heat) between molecules of objects in direct contact with each other.
conservation						Energy exists in many forms, and when these forms change energy is conserved.
conservation			changed	energy		According to the law of conservation of energy, mechanical energy can be changed to heat energy.
conservation						In conservation ecology, the process of judicious use of available energy resources.
conservation			protecting			Conservation biology is the scientific study of the nature and status of Earth's biodiversity with the aim of protecting species, their habitats, and ecosystems from excessive rates of extinction and the erosion of biotic interactions
conservation						In physics and chemistry, the law that states that the total amount of energy in a system remains constant over time.
continental drift theory	Earth|continents	ocean	movement			Continental drift is the movement of the Earth's continents relative to each other, thus appearing to "drift" across the ocean bed.
continental drift theory						Subduction is the main geologic force behind continental drift.
continental drift theory	continents|plates		movement			the lateral movement of continents resulting from the motion of crustal plates.
continental drift theory	continents|tectonics	plate	movement			The movement, formation, or re-formation of continents described by the theory of plate tectonics.
continental drift theory						the theory that the earth's continents move gradually over the surface of the planet on a substratum of magma.
contour plowing						Contour plowing forms ridges, slows the water flow and helps save precious topsoil.
contour plowing			plowing			Contour plowing or contour farming or Contour bunding is the farming practice of plowing and/or planting across a slope following its elevation contour lines.
contour plowing			plowing|plowing			Contour plowing was a method of plowing furrows that follow the curves of the land rather than straight up and down slopes.
contour plowing						The water break also allows more time for the water to settle into the soil.
contour plowing		slopes|piece|gradient|rainwater	Tilling	soil|cropland|fertile|flowing		Tilling the soil along the gentle slopes of a piece of cropland, instead of up and down the gradient, prevents fertile topsoil from being carried downhill by flowing rainwater.
convection	water		convection	movement|heat		The greater the movement of the air or water the greater the rate of heat removal by convection.
convection			convection	Water vapor		Water vapor in the air rises mostly by convection.
convection	warmed surface water		convection	transferred downward into the water column		The warmed surface water is then transferred downward into the water column by conduction and convection.
convection	Heat		convection	transferred|water	from the flame of the stove	Heat was transferred from the flame of the stove to the water by convection.
convection	particles	thermal	move		flow of thermal energy	The particles move around from one place to another through the flow of thermal energy during convection.
crop rotation						A traditional element of crop rotation is the replenishment of nitrogen through the use of green manure in sequence with cereals and other crops
crop rotation						Crop rotation is a systematic approach to deciding which crop to plant where in your vegetable garden from one year to the next.
crop rotation	seasons	series|types|area	Crop|growing	series|crops		Crop rotation is the practice of growing a series of dissimilar/different types of crops in the same area in sequential seasons.
crop rotation						In farming, 'crop rotation' is the when the same land is used to grow different crops season after season.
crop rotation						The practice of planting nonlegumes one year and legumes in alternating years to restore concentrations of fixed nitrogen in the soil.
cross-pollination	plants		require	pollen		Many plants require this kind of pollen distribution, known as cross-pollination, in order to produce viable seeds.
cross-pollination						Because cross-pollination between varieties produces variable results, apples and some other fruit trees are usually not grown from seeds.
crossbreeding	animals|plants		mixing			the act of mixing different species or varieties of animals or plants and thus to produce hybrids
crossbreeding	organism	of individuals|breeds|varieties|species	produce			To produce an organism by the mating of individuals of different breeds,varieties, or species
crush | crushed						If something is 'crushed', it is broken into many small pieces.
crush | crushed						To be or become broken down or in, or pressed into a smaller compass, by external weight or force
crush | crushed	particles		crush	substance|powder		To crush a substance to very small particles or powder.
crush | crushed		bodies	press|break			To press between opposing bodies so as to break or injure.
crush | crushed					in the earth	Fossil fuel is created by animals and plants that died millions of years ago that got crushed in the earth.
cutting					forest	Cutting down too many trees has resulted in many forest animals no longer having homes.
cutting	object	acutely directed force	Cutting	two or more portions		Cutting is the separation of a physical object, into two or more portions, through the application of an acutely directed force.
cutting						Cutting is a compressive and shearing phenomenon, and occurs only when the total stress generated by the cutting implement exceeds the ultimate strength of the material of the object being cut
cutting	physical object|physical object	portion|acutely directed force	separation	of|two or more portions|application		Cutting is the separation of a physical object, or a portion of a physical object, into two or more portions, through the application of an acutely directed force
cutting						the act of shortening something by chopping off the ends
decant | decanting	mixtures	removing a layer of liquid	decantation | separation			Decantation is a process for the separation of mixtures, by removing a layer of liquid, generally one from which a precipitate has settled.
decay					use up some oxygen	Decomposing animals still use up some oxygen and give off carbon dioxide during decay.
decay						Animal …exhalations and plant decay are other sources of carbon dioxide release.
decay					use oxygen	Dead animals continue to use oxygen and give off carbon dioxide as they rot and decay.
decay						The process by which Earth makes heat is called radioactive decay.
decay					millions of years before	Coal is a form of fossil fuel that is formed due to decay of old plants millions of years before.
decomposition						Water can form acids when it mixes with certain gases in the atmosphere to speed up the decomposition of rocks.
decomposition						When the plant dies, carbon dioxide is given off from the decomposition of the plant.
decomposition	bacteria		decomposition			Starch, which is an energy storage system for plants, undergoes fast decomposition by bacteria and fungi.
decomposition	dead plants and animals|products	soil nutrients	decomposition			Another source of soil nutrients is the decomposition of dead plants and animals and their waste products.
decomposition	earth materials|earth		disintegration	's surface	at or near the earth's surface	specifically : the physical disintegration and chemical decomposition of earth materials at or near the earth's surface.
decomposition	Decomposers|things	organisms|nutrients|soil	recycle			Decomposers are living things that break down dead organisms and recycle their nutrients into the soil.
decomposition	organic substances|matter		Decomposition|broken			Decomposition is the process by which organic substances are broken down into a much simpler form of matter
decomposition						During the process of decomposition, the decomposers provide food for themselves by extracting chemicals from the dead bodies or organic wastes.
decomposition						When an animal dies and decomposes, usually only the bones remain, but even these will decompose over a much longer period of time.
decomposition						the breakdown of raw organic materials to a finished compost
deposit | deposition	water	down	deposition			deposition occurs where the water slows down.
deposit | deposition					in a body of water	As water flows over a surface, it can pick up particles and deposit them in a body of water 2.
deposit | deposition	water|sub	freezing	Change			Example of deposition: Change of water vapor into ice directly in sub freezing air.
deposit | deposition					on the planet	Precipitation is a major component of the water cycle, and is responsible for depositing the fresh water on the planet.
deposit | deposition	particles	Flowing water|water	erodes			Flowing water erodes or deposits particles depending on how fast the water is moving and how big the particles are.
deposit | deposition						Deposition occurs when the particles stop moving.
deposit | deposition	air|water|land		interaction			Erosion and deposition result from the interaction between air, water, and land.
deposit | deposition	sediments|soil|rocks		added		landform | land mass	Deposition is the geological process in which sediments, soil and rocks are added to a landform or land mass.
deposit | deposition						Deposition is the process by which rocks, sand and sediment are deposited by the forces of erosion.
deposit | deposition						Deposition is the settling of particles (atoms or molecules) or sediment from a solution, suspension and mixture or vapor onto a pre-existing surface.
deposit | deposition						Deposition is a process in which gas transforms into solid.
deposit | deposition						Deposition occurs when the particles stop moving.
deposit | deposition	air|water|land		interaction			Erosion and deposition result from the interaction between air, water, and land.
deposit | deposition						Deposition is the laying down of materials, such as rocks, stones, gravel, sand, and mud.
deposit | deposition	sediments|river|mineral deposits		accumulation|laying		river | bodily organ	The accumulation or laying down of matter by a natural process, as the laying down of sediments in a river or the accumulation of mineral deposits in a bodily organ.
deposit | deposition			changing	solid		The process of changing from a gas to a solid without passing through an intermediate liquid phase
deposit | deposition	molecules	settle|solution	deposition			deposition occurs when molecules settle out of a solution.
deposit | deposition	sediments|soil|rocks		added			Deposition is the geological process in which sediments, soil and rocks are added to a landform or land mass.
deposit | deposition						a phase transition in which gas transforms into solid.
destroy			destroy	someone|feelings		If you 'destroy' someone you hurt them badly, especially their feelings, or cause them much trouble.
destroy			destroy			If you 'destroy' something, you break it or make it not exist anymore.
destroy			put	death		put (an animal) to death
destroy	end|something	of	put			put an end to the existence of (something) by damaging or attacking it.
destroy						the action or process of causing so much damage to something that it no longer exists or cannot be repaired.
diffusion						Conduction or diffusion The transfer of energy between objects that are in physical contact.
diffusion	water	the blood	diffusion		into the blood	the diffusion of water into the blood.
diffusion	water|lumen		diffuses		into the blood	The water from the lumen diffuses into the blood.
diffusion	Plants|carbon		diffusion			Plants get rid of carbon dioxide and oxygen through diffusion.
diffusion	Oxygen|water	capillaries	diffuses	gills	into the capillaries in the gills	Oxygen from the water diffuses into the capillaries in the gills.
digestion | digest food						(food for them) And animals eat meat or plants and digest it to get energy.
digestion | digest food						The digestive system breaks down the food so our body can use it.
digestion | digest food						Animal proteins are much more digestible than those of plant sources.
digestion | digest food	nutrients		process|breaking	breaking down food|nutrients|absorbed|blood		process of breaking down food into nutrients that can be absorbed by the blood
digestion | digest food	food|molecules		breaking			the breaking down of food into molecules small enough for the body to absorb.
distillation	substances|liquid	evaporation	separating	selective		The Distillation is a process of separating the component substances from a liquid mixture by selective evaporation and condensation.
distillation						the action of purifying a liquid by a process of heating and cooling.
dripping	condensed water		dripping off their chilled drink glass	onto their coffee tables		People buy coasters to keep condensed water from dripping off their chilled drink glass onto their coffee tables.
driving						to send, expel, or otherwise cause to move by force or compulsion
driving						to cause and guide the movement of (a vehicle, an animal).
driving						The Driving is the controlled operation and movement of a land vehicle, such as a car, truck or bus
driving	motor		operating			In particular, the action of operating a motor vehicle.
driving						the act of controlling and steering the movement of a vehicle or animal
drop | dropping			swift decline | decrease			A swift decline or decrease, as in quality, quantity, or intensity.
drop | dropping			fall			let or make (something) fall vertically.
drop | dropping			become less			To become less, as in number, intensity, or volume.
drop | dropping			cease			To cease consideration or treatment of
drop | dropping			fall	from a higher to a lower place		To fall from a higher to a lower place or position.
eclipse	Moon	Sun|New Moon|passes between Earth and Sun	eclipse			An eclipse of the Sun can only occur at New Moon when the Moon passes between Earth and Sun.
eclipse						a lunar eclipse is when the earth is in between the sun and moon.
eclipse						A solar eclipse is when the moon is between the sun and the earth.
eclipse						An astronomical alignment in which a planetary object (for example, the Moon) comes between the Sun and another planetary object (for example, the Earth), resulting in a shadow being cast by the middle object onto the other object.
eclipse						The partial or complete obscuring, relative to a designated observer, of one celestial body by another.
eliminate waste | eliminating waste						All animals grow, take in nutrients, breathe, reproduce, eliminate waste, and die.
eliminate waste | eliminating waste						It is also needed to carry other nutrients, to regulate body temperature, and to help eliminate wastes.
eliminate waste | eliminating waste		material	getting			It is the process of getting rid of waste material.
eliminate waste | eliminating waste						All animals get rid of this solid waste after passing food through their digestive system.
eliminate waste | eliminating waste						The waste leaves the body in the form of feces.
eliminate waste | eliminating waste						Animals get rid of their gaseous waste by exhaling carbon dioxide through their mouth and nose.
eliminate waste | eliminating waste						Plants get rid of chemical waste through their roots.
eliminate waste | eliminating waste						Plants get rid of gaseous waste through their leaves in the form of oxygen.
energy	Plants		make	food		Plants make their own food for energy.
energy						Animals get their energy from eating plants or other animals which eat plants.
energy						Animal eat plants to use that food energy.
erosion						Water flow kept eroding the banks over an incredibly long period of time.
erosion						The warm air gradually erodes the cold air.
erosion						The sea transports the material it has eroded and deposits it in places where the water is calm.
erosion	particles	Flowing water|water	erodes			Flowing water erodes or deposits particles depending on how fast the water is moving and how big the particles are.
erosion	soil|Earth materials		moved			Erosion is the process by which soil and or other Earth materials are moved from one place to another.
erosion		wave action	movement			movement of sand along a beach by wave action
erosion						Erosion involves moving pieces from one location to another.
erosion						The process by which soil and rock is removed from one area of the Earth through natural causes such as wind, water, and ice and transported elsewhere is called erosion.
erosion						erosion is the action of exogenic processes (such as water flow or wind) which remove soil and rock from one location on the Earth's crust, then transport it to another location where it is deposited.
eruptions	A|magma|gases		vent|erupt	magma|gases|erupt		A vent in the surface of the Earth through which magma and associated gases and ash erupt.
eruptions					onto the surface of the Earth	Hot liquid rock erupted onto the surface of the Earth is known as lava.
eruptions						Gases from eruptions can keep sunlight from reaching the earth and darken the sky for years.
eruptions					occurs at the surface of the Earth	Molten rock that occurs at the surface of Earth, usually through volcanic eruptions.
eruptions						Igneous rocks are also formed when volcanoes erupt, causing the magma to rise above the earth's surface.
evaporate | evaporation						Clouds get their water from evaporation.
evaporate | evaporation						Essential oils evaporate readily and are easily damaged by light, extremes of temperature and prolonged exposure to oxygen in the air.
evaporate | evaporation						evaporation - the process of extracting moisture
evaporate | evaporation						Evaporation and condensation are two processes through which matter changes from one state to another.
evaporate | evaporation	Evaporation		changing	liquid|gaseous state|vapor		Evaporation involves changing water from its liquid state to a gaseous state (vapor)
evaporate | evaporation					surface of a liquid	Evaporation is a type of vaporization of a liquid that occurs from the surface of a liquid into a gaseous phase that is not saturated with the evaporating substance.
evaporate | evaporation						Evaporation is the process of a substance in a liquid state changing to a gaseous state due to an increase in temperature and/or pressure.
evaporate | evaporation						In evaporation, matter changes from a liquid to a gas.
evaporate | evaporation	water|water vapor		evaporation			Liquid water changing to water vapor is evaporation.
evaporate | evaporation					from the earth	Surface water is evaporated from the earth by the energy of the sun.
evaporate | evaporation			change			The change of a liquid into a vapor at a temperature below the boiling point.
evaporate | evaporation						The change of state from water to water vapor is called evaporation.
evaporate | evaporation			changing|boiling	boiling		The changing of a liquid into a gas, often under the influence of heat (as in the boiling of water).
evaporate | evaporation						The energy from the sun heated the water and caused it to evaporate - change from liquid water to water vapor.
evaporate | evaporation						The process of liquid water changing into water vapor is called evaporation.
evaporate | evaporation	water		evaporated	water	in the air	The water evaporated back into water vapor in the air.
evaporate | evaporation					into the air	Water evaporates as water vapor into the air.
evaporate | evaporation					the atmosphere	Water from the oceans enters the atmosphere through evaporation.
evolution	water|cuticles|plants		survive			As water transport mechanisms, and waterproof cuticles, evolved, plants could survive without being continually covered by a film of water.
evolution	Humans|plants		evolved	both animals and		Humans evolved eating both animals and plants.
evolution	plants	Many	evolved	reproductive strategies that involve animals		Many plants have evolved reproductive strategies that involve animals.
evolution						The mechanisms some desert animals have evolved to retain water are even more elaborate.
evolution						Change in the genetic composition of a population during successive generations, as a result of natural selection acting on the genetic variation among individuals, and resulting in the development of new species.
explain						to make (something) comprehensible, esp by giving a clear and detailed account of the relevant structure, operation, surrounding circumstances
explain					diagram	The professor used a diagram to explain the theory of continental drift.
explain						a set of statements constructed to describe a set of facts which clarifies the causes, context, and consequences of those facts.
explain	something		explain|talk	somebody		If you 'explain' something, you talk about it so that somebody can understand it.
explain						To make plain or comprehensible.
explode | explodes	something		explodes	breaks		If something explodes, it breaks apart quickly and strongly.
explode | explodes						Free energy will only cause the human population to explode even more rapidly, worsening the current problem of over-population.
explode | explodes						Some plants distribute their seed when their seedpods explode, flinging the seeds away from the parent plant.
explode | explodes						Also seeds can use the method bursting or exploding.
explode | explodes						There is also ballistic/mechanical dispersal, where a seed pod explodes open and flings its seeds away from the mother plant.
extinction						Fire extinction Water is used for fighting wildfires.
extinction						Natural extinction occurs due to animals not being able to survive in a changing environment.
extinction						Ancient animals have become extinct because the environments they live in have changed, or there was increased competition.
extinction	cycles|animals		reproduce			Animal life cycles All animals need to reproduce or they will become extinct.
extinction						The ceasing to exist of a species of living organism, such as a plant or animal, whose numbers declined to the point where the last member of the species died and therefore no new members of the species could ever again be born.
fall	level		move	control|lower	rapidly and freely without control	move downward, typically rapidly and freely without control, from a higher to a lower level.
fall	object|distance|object|Earth|Earth|surface	force|object	thrown|attraction|fall	travel|distance|fall		If an object is thrown into the air, the force used will only allow it to travel a certain distance before the gravitational attraction between the object and the Earth causes it to fall back down to Earth's surface.
fall					sky	Rain is liquid water falling from the sky.
fall		gravity	descend			to descend freely by the force of gravity
fall	something		falls	moves|nothing|holding		When something or someone falls, it moves down quickly down through the air because nothing is holding it
Feel sleepy				sleep		Ready for or needing sleep
Feel sleepy			inducing	sleep		To Inducing sleep
fertilization						animals eat plants, animals poop and fertilize plants.
fertilization	plants		fertilize			Water and fertilize your plants as needed.
fertilization						Plants can fertilize themselves: called self-fertilization.
fertilization			applying			The act or process of applying a fertilizer.
fertilization						The act or process of initiating biological reproduction by insemination or pollination.
filtering	water	bandana	Pre-filter	piece		To Pre-filter the water with a bandana or other piece of material.
filtering						Plants filter the air in order for human beings and animals to survive.
forecast						Changes in pressure are used to predict imminent weather changes, so barometers are useful tools for weather forecasting.
forecast						Pressure is Measured Meteorologists use a number of tools to gauge weather changes and to create forecasts.
forecast						Weather forecasters look at the relative change at different places, taking into account how air pressure changes with elevation.
forecast						Using winds and a barometer to make forecasts.
forecast						weather How Atmospheric Pressure is Measured Meteorologists use a number of tools to gauge weather changes and to create forecasts.
freeze | freezing						Liquid water changing to ice is called freezing.
freeze | freezing		solid	pass			To pass from the liquid to the solid state by loss of heat.
freeze | freezing						Freezing, or solidification, is a phase transition in which a liquid turns into a solid when its temperature is lowered below its freezing point.
freeze | freezing			become	ice|solid		to become hardened into ice or into a solid body
freeze | freezing						Salt water needs a lower temperature to freeze than pure water.
freeze | freezing						Running water does not freeze as easily as water that is not moving.
freeze | freezing						The water has changed from liquid water to solid ice through the process of freezing.
freeze | freezing						because some rocks absorb water and when water freezes it expands.
freeze | freezing						Water as Ice Ice occurs when water vapour or liquid water freeze.
friction						all mechanical waves must lose energy as they move through a medium because some energy is lost due to friction.
friction						An excess of water creates too much suction, whereas a lack of water will create friction.
friction						Due to friction, kinetic energy is converted to heat and not potential energy.
friction						Part of the energy of your pushing moves the box, and part of the energy is lost to kinetic friction.
friction						In converting one form of energy into another, some energy is ordinarily wasted in overcoming friction.
friction						Friction is a force that provides resistance whenever two surfaces are in contact.
friction	box		pushed			The box pushed across the floor will eventually stop because of the force, or friction, the floor has on the box.
friction						Friction is also the force exerted by brakes on a bicycle or car in order to stop.
friction						When two objects slide over one another friction can occur.
friction						Friction is the force resisting the relative motion of solid surfaces, fluid layers, and material elements sliding against each other.
germinating | germination			dispersed	water		The seeds of the water lily can be dispersed and germinated in the water.
germinating | germination						A day or two after planting and watering, the tiny seed germinates.
germinating | germination						Growth of a Plant From a Seed Germination When a seed is planted in the ground, germination happens.
germinating | germination						when seeds are first planted, they need an extra bit of water in order to start the germination process.
germinating | germination			stages			The stages of plant germination and growth.
germinating | germination		seed	Germination			Germination is the process by which a plant grows from a seed
germinating | germination						Germination can also refer to the emergence of cells from resting spores
germinating | germination						germination starts when a seed is provided with water as long as the temperature is appropriate
germinating | germination						A seed contains an embryonic plant in a resting condition, and germination is its resumption of growth.
germinating | germination		seed	Germination			Germination is the process by which a plant grows from a seed.
germinating | germination		plant|individual|seed|bulb	develop			to develop into a plant or individual, as a seed, spore, or bulb.
germinating | germination	Seeds		germinate	new plant		Seeds need the right conditions to germinate, or grow into a new plant.
germinating | germination	seed		process			The magic process when a seed comes to life.
global warming	earth|carbon	greenhouse effect	increase|greenhouse	earth		a gradual increase in the overall temperature of the earth's atmosphere generally attributed to the greenhouse effect caused by increased levels of carbon dioxide, chlorofluorocarbons, and other pollutants.
