	QUESTION	ANSWER_CHOICE	MEAN_SCORE	MAX_SCORE	MEDIAN_SCORE	CORRECT_ANSWER
181	What is it called when an object is moved from one position to another? 	gravity	0.666666666667	0.666666666667	0.666666666667	work
182	What process ends with a new and improved plant? 	germinating	0.767562437618	1.0	1.0	grafting
183	What process ends with a new and improved plant? 	photosynthesis	0.0	0.0	0.0	grafting
184	What process ends with a new and improved plant? 	grafting	0.357502173468	0.421867862026	0.357502173468	grafting
185	The process of changing from a liquid state to a gas state 	sublimation	0.669411200341	1.00524253299	0.825124391365	evaporation
186	The process of changing from a liquid state to a gas state 	condensation	0.257418836572	0.442355403468	0.260060921089	evaporation
187	The process of changing from a liquid state to a gas state 	evaporation	0.918633250623	2.0	1.02313704502	evaporation
188	Which of the following must all plant and animal species do in order for each species to survive? 	migrate	0.779115057585	1.0	1.0	reproduce
189	Which of the following must all plant and animal species do in order for each species to survive? 	reproduce	0.902869475453	1.0	1.0	reproduce
190	Which of the following must all plant and animal species do in order for each species to survive? 	make food	1.0	1.0	1.0	reproduce
191	The process of wearing away rocks by natural means is called 	erosion	0.506164580984	1.0	0.508401920439	weathering
192	The process of wearing away rocks by natural means is called 	weathering	1.0	1.0	1.0	weathering
193	The continuous transfer of carbon between the atmosphere and organisms 	carbon cycle	1.04590795492	1.140625	1.02150340984	carbon cycle
194	The continuous transfer of carbon between the atmosphere and organisms 	nitrogen cycle	0.0	0.0	0.0	carbon cycle
195	What is the process that moves pieces of rock and soil? 	erosion	0.743498779249	2.0	0.667680845007	erosion
196	What is the process that moves pieces of rock and soil? 	weathering	0.456643535841	1.015625	0.236342679206	erosion
197	Then droplets of water (rain, snow, sleet, or hail) fall back to the earth, this is called: 	condensation	0.374179567799	1.0	0.283493692045	precipitation
198	Then droplets of water (rain, snow, sleet, or hail) fall back to the earth, this is called: 	precipitation	1.22748754422	2.0	1.37071702092	precipitation
199	Then droplets of water (rain, snow, sleet, or hail) fall back to the earth, this is called: 	evaporation	0.719916577627	1.02347555927	0.864936852483	precipitation
200	"Liquid water becomes a gas called water vapor through the process of <span class=""blank""> </span> "	humidity	1.08587707427	1.25763122282	1.0	evaporation
201	"Liquid water becomes a gas called water vapor through the process of <span class=""blank""> </span> "	condensation	1.00509922251	1.44802332361	0.861048355612	evaporation
202	"Liquid water becomes a gas called water vapor through the process of <span class=""blank""> </span> "	transpiration	0.322614768261	0.454844088099	0.355667220297	evaporation
203	"Liquid water becomes a gas called water vapor through the process of <span class=""blank""> </span> "	evaporation	1.69851986741	2.97675456757	1.90109980548	evaporation
204	To go into a deep sleep. 	migrate	0.0	0.0	0.0	hibernate
205	To go into a deep sleep. 	hibernate	0.507872229448	1.0	0.287703227295	hibernate
206	To go into a deep sleep. 	camouflage	0.0	0.0	0.0	hibernate
207	The process of plowing furrows across a slope instead of up and down to prevent rainwater from carrying away topsoil down hills 	terracing	0.140024187491	0.321090697099	0.11950138118	contour plowing
208	The process of plowing furrows across a slope instead of up and down to prevent rainwater from carrying away topsoil down hills 	strip farming	0.376662166539	0.624184223219	0.376662166539	contour plowing
209	The process of plowing furrows across a slope instead of up and down to prevent rainwater from carrying away topsoil down hills 	contour plowing	0.455893953942	0.585709210565	0.455893953942	contour plowing
210	The process of plowing furrows across a slope instead of up and down to prevent rainwater from carrying away topsoil down hills 	windbreaking	0.10087707208	0.181756516188	0.110875085635	contour plowing
211	When water particles cool and change from a gas (like water vapor) back to a liquid, this is called: 	condensation	1.74855657984	2.45034818841	1.68173971684	condensation
212	When water particles cool and change from a gas (like water vapor) back to a liquid, this is called: 	precipitation	0.843085039428	1.07228166482	1.00743851002	condensation
213	When water particles cool and change from a gas (like water vapor) back to a liquid, this is called: 	evaporation	0.912890784564	1.55265559821	0.911075802698	condensation
214	What make oceans bigger? 	deposition	0.367007770109	1.0015051174	0.208494909132	deposition
215	What make oceans bigger? 	accumulation	0.152032079418	0.365280954372	0.119666103094	deposition
216	What make oceans bigger? 	rain	0.291032126245	0.362898892128	0.291032126245	deposition
217	"A(n) <span class=""blank""> </span> is a modified feature that helps a plant survive in the environment. "	adaptation	1.0818215849	1.26396657753	1.03165988104	adaptation
218	"A(n) <span class=""blank""> </span> is a modified feature that helps a plant survive in the environment. "	change	1.01584197554	1.01584197554	1.01584197554	adaptation
219	"When an object spins on its axis, it <span class=""blank""> </span>. "	vibrates	0.0246911933411	0.0246911933411	0.0246911933411	rotates
220	"When an object spins on its axis, it <span class=""blank""> </span>. "	rotates	0.227824024636	1.0	0.0217008570365	rotates
221	"When an object spins on its axis, it <span class=""blank""> </span>. "	revolves	0.0573160086808	0.0625	0.0625	rotates
222	"When an object spins on its axis, it <span class=""blank""> </span>. "	explodes	0.0	0.0	0.0	rotates
223	Colors, patterns and shapes that disguise an animal from predators. 	migrate	1.01016122919	1.07259915322	1.0	camouflage
224	Colors, patterns and shapes that disguise an animal from predators. 	hibernate	1.01147833711	1.1363839176	1.0	camouflage
225	Colors, patterns and shapes that disguise an animal from predators. 	camouflage	1.07531540196	1.275	1.275	camouflage
226	"Through <span class=""blank""> </span> human beings are able to produce new human beings. "	digestion	0.73741464814	1.0	0.73741464814	reproduction
227	"Through <span class=""blank""> </span> human beings are able to produce new human beings. "	reproduction	0.944743581148	2.32077322078	0.942089879547	reproduction
228	"Through <span class=""blank""> </span> human beings are able to produce new human beings. "	circulation	0.254137687765	1.0	0.008227888394	reproduction
229	The process of planting different crops on the same land in different years to help in adding nutrients back in the soil 	terracing	0.153821622168	0.321090697099	0.132655612621	crop rotation
230	The process of planting different crops on the same land in different years to help in adding nutrients back in the soil 	contour plowing	0.204676144776	0.260703698697	0.204676144776	crop rotation
231	The process of planting different crops on the same land in different years to help in adding nutrients back in the soil 	crop rotation	0.0	0.0	0.0	crop rotation
232	The process of planting different crops on the same land in different years to help in adding nutrients back in the soil 	fertilization	0.0	0.0	0.0	crop rotation
233	The process of breaking down rocks into smaller particles is called: 	sedimentation	0.0168038408779	0.0168038408779	0.0168038408779	weathering
234	The process of breaking down rocks into smaller particles is called: 	erosion	0.506164580984	1.0	0.508401920439	weathering
235	The process of breaking down rocks into smaller particles is called: 	weathering	0.697205614737	1.0	1.0	weathering
236	"A change in the way matter looks is called <span class=""blank""> </span>? "	physical change	1.29516539728	2.0	1.01536780275	physical change
237	"A change in the way matter looks is called <span class=""blank""> </span>? "	chemical change	1.11684402259	1.88235154491	1.0	physical change
238	The movement of an object all the way around another planet is called 	revolving	1.0	1.0	1.0	revolving
239	The movement of an object all the way around another planet is called 	rotation	0.579265306122	1.0	0.408163265306	revolving
240	The movement of an object all the way around another planet is called 	gravity	0.0	0.0	0.0	revolving
241	"<span class=""blank""> </span> is a process in the water cycle, where water vapor rises into the atmosphere. "	transpiration	0.000138943191828	0.000138943191828	0.000138943191828	evaporation
242	"<span class=""blank""> </span> is a process in the water cycle, where water vapor rises into the atmosphere. "	condensation	0.869136790745	1.0	1.0	evaporation
243	"<span class=""blank""> </span> is a process in the water cycle, where water vapor rises into the atmosphere. "	precipitation	0.940053288225	1.0	1.0	evaporation
244	"<span class=""blank""> </span> is a process in the water cycle, where water vapor rises into the atmosphere. "	evaporation	0.604661446619	1.04611678165	0.460541692837	evaporation
245	"Offspring come from a single parent during <span class=""blank""> </span>. "	asexual reproduction	1.52209584982	2.0	2.0	asexual reproduction
246	"Offspring come from a single parent during <span class=""blank""> </span>. "	sexual reproduction	1.29532387574	1.59064775148	1.29532387574	asexual reproduction
247	After a rain, a puddle of water remains on a sidewalk. After a day of sunshine, the puddle is gone. Which process is most responsible for the disappearance of the puddle? 	transpiration	0.0434737200844	0.455310258734	0.00308641975309	evaporation
248	After a rain, a puddle of water remains on a sidewalk. After a day of sunshine, the puddle is gone. Which process is most responsible for the disappearance of the puddle? 	condensation	0.161669083229	1.0	0.0108054076343	evaporation
249	After a rain, a puddle of water remains on a sidewalk. After a day of sunshine, the puddle is gone. Which process is most responsible for the disappearance of the puddle? 	precipitation	0.307643277825	1.0	0.0277777777778	evaporation
250	After a rain, a puddle of water remains on a sidewalk. After a day of sunshine, the puddle is gone. Which process is most responsible for the disappearance of the puddle? 	evaporation	0.498429216311	1.0	0.46534257833	evaporation
