	QUESTION	ANSWER_CHOICE	MEAN_SCORE	MAX_SCORE	MEDIAN_SCORE	CORRECT_ANSWER
20	The continuous movement of nitrogen between air, soil, plants and animals. 	nitrogen cycle	0.17618224679533345	1.00390625	0.00390625	nitrogen cycle
21	Andy is cooking a piece of ham in a pan. 	conduction	0.0	0.0	0.0	conduction
22	Andy is cooking a piece of ham in a pan. 	friction	0.0	0.0	0.0	conduction
23	What causes sunflowers to bend toward the sunlight? 	negative tropism	0.007341702795225	0.0123456790123	0.007341702795225	positive tropism
24	What causes sunflowers to bend toward the sunlight? 	transportation	0.0	0.0	0.0	positive tropism
25	What causes sunflowers to bend toward the sunlight? 	positive tropism	0.0	0.0	0.0	positive tropism
26	What causes sunflowers to bend toward the sunlight? 	pollination	0.0	0.0	0.0	positive tropism
27	"A liquid changing to a solid, A solid changing to a liquid, and a liquid changing into a gas are all examples of <span class=""blank""> </span> "	boiling	0.24276960570252387	1.2058899337864	0.2058899337864	physical change
28	"A liquid changing to a solid, A solid changing to a liquid, and a liquid changing into a gas are all examples of <span class=""blank""> </span> "	physical change	1.1501415621017261	1.38840165778	1.0721845014668	physical change
29	"A liquid changing to a solid, A solid changing to a liquid, and a liquid changing into a gas are all examples of <span class=""blank""> </span> "	evaporation	0.40290404363206705	3.0	0.0691711837864	physical change
30	Waves change a shoreline by erosion and __________. 	deposition	0.20954938075975	0.32459205936999996	0.20200633327450002	deposition
31	Waves change a shoreline by erosion and __________. 	condensation	0.0	0.0	0.0	deposition
32	Waves change a shoreline by erosion and __________. 	precipitation	0.0	0.0	0.0	deposition
33	Waves change a shoreline by erosion and __________. 	evaporation	0.11277873989912668	0.16495687127800002	0.16495687127800002	deposition
34	"<span class=""blank""> </span>is the process of liquid water turning into water vapor. "	storage	0.50929752066115	1.0	0.50929752066115	evaporation
35	"<span class=""blank""> </span>is the process of liquid water turning into water vapor. "	condensation	0.33778803555377757	1.135162572564	0.135162572564	evaporation
36	"<span class=""blank""> </span>is the process of liquid water turning into water vapor. "	precipitation	0.1211252954226552	0.259138989253	0.111111111111	evaporation
37	"<span class=""blank""> </span>is the process of liquid water turning into water vapor. "	evaporation	1.2204207977886297	2.0	1.0	evaporation
38	A new aluminum can made from used cans is an example of 	repairing	0.08910153662810001	0.08910153662810001	0.08910153662810001	recycling
39	A new aluminum can made from used cans is an example of 	reducing	0.0007017236086139997	0.0007017236086139999	0.0007017236086139999	recycling
40	A new aluminum can made from used cans is an example of 	reusing	0.0	0.0	0.0	recycling
41	A new aluminum can made from used cans is an example of 	recycling	0.0	0.0	0.0	recycling
42	Which of the following processes makes it possible for plants to use energy from sunlight to produce their own food? 	metamorphosis	0.2156862745097059	1.0	0.111111111111	photosynthesis
43	Which of the following processes makes it possible for plants to use energy from sunlight to produce their own food? 	photosynthesis	1.7950285599928704	2.194281285565	2.0	photosynthesis
44	Which of the following processes makes it possible for plants to use energy from sunlight to produce their own food? 	pollination	1.0000019532260882	1.00015625	1.0	photosynthesis
45	Which of the following processes makes it possible for plants to use energy from sunlight to produce their own food? 	reproduction	0.9625915298003546	1.393169383983	1.0	photosynthesis
46	Burning a match is a 	physical change	0.03144033914556	0.0673675526626	0.012044115333399998	chemical change
47	Burning a match is a 	chemical change	0.01750105288542	0.0295014880952	0.01750105288542	chemical change
48	bleaching your hair 	physical change	0.12009346418651998	0.20833333333299997	0.09803349689989999	chemical change
49	bleaching your hair 	chemical change	0.12655290139295	0.20833333333299997	0.12655290139295	chemical change
50	A reaction that forms water and a salt is called a 	chemical reaction	0.7681239048186	1.0216360072550001	1.0	neutralization reaction
51	A reaction that forms water and a salt is called a 	neutralization reaction	0.10096087162453508	1.0277777777778	0.0277777777778	neutralization reaction
52	What is the force that slows down moving things? 	motion	0.005278577744979999	0.005278577744979999	0.005278577744979999	friction
53	What is the force that slows down moving things? 	acceleration	0.0	0.0	0.0	friction
54	What is the force that slows down moving things? 	gravity	0.22609599395314	0.666666666667	0.25	friction
55	What is the force that slows down moving things? 	friction	0.6090238756128666	1.0	0.814215949684	friction
56	"To move in a circle around an object is to <span class=""blank""> </span> "	revolve	0.03155206312119957	0.33177544442699997	0.030229493159500003	rotate
57	"To move in a circle around an object is to <span class=""blank""> </span> "	rotate	0.06181813261158406	1.0	0.0512724625626	rotate
58	"To move in a circle around an object is to <span class=""blank""> </span> "	eclipse	0.025576653424299996	0.025576653424299996	0.025576653424299996	rotate
59	Which of the following is an unwanted change in the environment caused by harmful substances? 	overpopulation	0.0	0.0	0.0	pollution
60	Which of the following is an unwanted change in the environment caused by harmful substances? 	evolution	0.0	0.0	0.0	pollution
61	Which of the following is an unwanted change in the environment caused by harmful substances? 	pollution	0.0	0.0	0.0	pollution
62	"<span class=""blank""> </span> is the process of water vapor becoming liquid water when it cools. "	storage	0.5055421209456067	1.0	0.507195049925	condensation
63	"<span class=""blank""> </span> is the process of water vapor becoming liquid water when it cools. "	condensation	0.9946230383241764	1.3330211195619999	1.0	condensation
64	"<span class=""blank""> </span> is the process of water vapor becoming liquid water when it cools. "	precipitation	0.9064115826877818	1.0563550055472	1.0563550055472	condensation
65	"<span class=""blank""> </span> is the process of water vapor becoming liquid water when it cools. "	evaporation	1.379509458053185	1.9121343010179999	1.507195049925	condensation
66	The process of cutting into a hillside to slow the speed of water flowing down a slope 	terracing	0.2960805889563333	0.553250664626	0.30058469201099997	terracing
67	The process of cutting into a hillside to slow the speed of water flowing down a slope 	contour plowing	0.20619223374717502	0.42536258898100004	0.18400059878640002	terracing
68	The process of cutting into a hillside to slow the speed of water flowing down a slope 	windbreaking	0.04188500635656	0.0812063271266	0.04188500635656	terracing
69	The process of cutting into a hillside to slow the speed of water flowing down a slope 	fertilization	0.09135444627422167	0.369170724459	0.025510204081615	terracing
70	The process of planting grasses between rows of other crops to prevent soil from being washed or blown away 	strip farming	0.796438020675341	1.537589599946	1.0	strip farming
71	The process of planting grasses between rows of other crops to prevent soil from being washed or blown away 	contour plowing	0.6147215578613222	1.0896881872653847	0.768794799973	strip farming
72	The process of planting grasses between rows of other crops to prevent soil from being washed or blown away 	fertilization	0.20062883225012115	0.537765674163	0.208412098299	strip farming
73	The process of planting grasses between rows of other crops to prevent soil from being washed or blown away 	crop rotation	0.39280879134334973	1.139410796913	0.000509922305633	strip farming
74	A characteristic of an organism that increases its chances of survival in its environment. 	adaptation	0.7257702685742972	3.0	1.0	adaptation
75	A characteristic of an organism that increases its chances of survival in its environment. 	camouflage	0.9796272675736939	1.578125	1.0	adaptation
76	What is water vapor in the air called? 	evaporation	0.0	0.0	0.0	humidity
77	What is water vapor in the air called? 	respiration	0.0	0.0	0.0	humidity
78	What is water vapor in the air called? 	humidity	0.0	0.0	0.0	humidity
79	"Precipitation that falls in form of balls of ice is called <span class=""blank""> </span>. "	hail	0.1380471380470303	1.0	0.111111111111	hail
80	"Precipitation that falls in form of balls of ice is called <span class=""blank""> </span>. "	rain	0.030740811924758128	0.155188246097	0.0277777777778	hail
81	"Precipitation that falls in form of balls of ice is called <span class=""blank""> </span>. "	snow	0.765625	1.0	1.0	hail
82	"A/an <span class=""blank""> </span> is something that helps a living thing survive in its environment. "	adaptation	1.0	1.0	1.0	adaptation
83	"A/an <span class=""blank""> </span> is something that helps a living thing survive in its environment. "	physical change	0.001563716981598	0.00271267361111	0.00127647782422	adaptation
84	"A/an <span class=""blank""> </span> is something that helps a living thing survive in its environment. "	camouflage	0.14480471602654768	0.578125	0.000546732348398	adaptation
85	A long and strong beak that tears flesh is 	tearing	1.0	1.0	1.0	tearing
86	A long and strong beak that tears flesh is 	spearing	0.0	0.0	0.0	tearing
87	Students want to find out at which temperature bean plants grow tallest. Which science process skill would be used to find this temperature? 	measuring	0.372432973643	0.372432973643	0.372432973643	measuring
88	Students want to find out at which temperature bean plants grow tallest. Which science process skill would be used to find this temperature? 	classifying	0.0	0.0	0.0	measuring
89	Students want to find out at which temperature bean plants grow tallest. Which science process skill would be used to find this temperature? 	predicting	1.88603682298e-06	1.88603682298e-06	1.88603682298e-06	measuring
90	Students want to find out at which temperature bean plants grow tallest. Which science process skill would be used to find this temperature? 	inferring	0.301765891678	0.301765891678	0.301765891678	measuring
91	__________ is the movement of a group of one type of animal from one region to another and back again. 	hibernation	0.0204756034561775	0.0342158280425	0.023032625226849998	migration
92	__________ is the movement of a group of one type of animal from one region to another and back again. 	migration	0.7035460590552903	1.6746344543510001	0.9062008583893499	migration
93	If a fire destroys a forest, new plants will grow. 	conservation	0.0	0.0	0.0	succession
94	If a fire destroys a forest, new plants will grow. 	erosion	0.0	0.0	0.0	succession
95	If a fire destroys a forest, new plants will grow. 	succession	0.0	0.0	0.0	succession
96	When liquids are heated, this occurs: 	melting	0.0891852045239	0.173333333333	0.05662881727515	evaporation
97	When liquids are heated, this occurs: 	evaporation	0.07611752972333	0.173333333333	0.05848630579419999	evaporation
98	"Babies will <span class=""blank""> </span> or get traits from their parents. "	reproduce	0.0	0.0	0.0	inherit
99	"Babies will <span class=""blank""> </span> or get traits from their parents. "	survive	0.0	0.0	0.0	inherit
100	"Babies will <span class=""blank""> </span> or get traits from their parents. "	inherit	0.0	0.0	0.0	inherit
101	The movement of an animal from one place to another as the seasons change is called 	hibernation	0.4541321215737843	2.0	0.25	migration
102	The movement of an animal from one place to another as the seasons change is called 	decomposition	0.4081629148441533	1.0	0.223022222222	migration
103	The movement of an animal from one place to another as the seasons change is called 	migration	1.0883427335356468	3.932678630033	1.0	migration
104	The movement of an animal from one place to another as the seasons change is called 	pollination	0.0	0.0	0.0	migration
105	"Magnets contain a force that <span class=""blank""> </span> certain metals like iron. "	attracts	0.2898548409686833	0.666666666667	0.127551020408	attracts
106	"Magnets contain a force that <span class=""blank""> </span> certain metals like iron. "	increases	0.0	0.0	0.0	attracts
107	"Magnets contain a force that <span class=""blank""> </span> certain metals like iron. "	repels	0.21863718520608452	0.221453287197	0.221453287197	attracts
108	What is the third step of the water cycle? 	evaporation	0.018146264237919	0.0413223140496	0.0139430163209	precipitation
109	What is the third step of the water cycle? 	run off	1.0	1.0	1.0	precipitation
110	What is the third step of the water cycle? 	precipitation	0.36166403341099995	0.361664033411	0.361664033411	precipitation
111	What is the third step of the water cycle? 	condensation	0.36750446735500003	0.36750446735500003	0.36750446735500003	precipitation
112	An area received six inches of snow during the winter. Before the snow can continue through the water cycle as ground water or runoff, it must first 	evaporate	0.132240127869334	0.351817424847	0.193163189393	melt
113	An area received six inches of snow during the winter. Before the snow can continue through the water cycle as ground water or runoff, it must first 	condense	0.26920685514519	1.0	0.135162572564	melt
114	An area received six inches of snow during the winter. Before the snow can continue through the water cycle as ground water or runoff, it must first 	melt	0.24428366648221425	1.0110975606035	0.143113987099	melt
115	An area received six inches of snow during the winter. Before the snow can continue through the water cycle as ground water or runoff, it must first 	freeze	0.18187616962358888	0.375465942934	0.11057249904269999	melt
116	What is the process of the movement of water and dissolved materials through the cell membrane? 	diffusion	1.097858863990476	1.16561392025	1.16561392025	osmosis
117	What is the process of the movement of water and dissolved materials through the cell membrane? 	osmosis	1.3562673503713043	1.48670213298	1.48670213298	osmosis
118	The bending of light as it passes from one material into another is 	reflection	1.0000001755913916	2.0	1.0	refraction
119	The bending of light as it passes from one material into another is 	refraction	0.9111847063379408	1.0	1.0	refraction
120	The process by which molten material adds new oceanic crust to the ocean floor 	seafloor spreading theory	1.0	1.0	1.0	seafloor spreading theory
121	The process by which molten material adds new oceanic crust to the ocean floor 	continental drift theory	0.402690634657812	1.0	0.0056406732890600005	seafloor spreading theory
122	To take in light 	reflect	4.084907997374726e-05	0.00043593935373400003	3.5623196983999995e-05	absorb
123	To take in light 	absorb	0.0013803324535390945	0.21221003606199998	0.000915949846472	absorb
124	To take in light 	refract	0.0	0.0	0.0	absorb
125	The process of making a new plant from the joining of a sperm and a egg cell is known as 	asexual reproduction	0.47148305279459796	1.0	0.33644056221329	sexual reproduction
126	The process of making a new plant from the joining of a sperm and a egg cell is known as 	self-pollination	1.0	1.0	1.0	sexual reproduction
127	The process of making a new plant from the joining of a sperm and a egg cell is known as 	cross-pollination	1.0	1.0	1.0	sexual reproduction
128	The process of making a new plant from the joining of a sperm and a egg cell is known as 	sexual reproduction	0.36787076319839945	1.0	0.33333333333299997	sexual reproduction
129	How does your body acquire the oxygen the cells in your body need to function? 	diffusion	0.876464569696	0.8764645696960001	0.8764645696960001	breathing
130	How does your body acquire the oxygen the cells in your body need to function? 	absorption	0.031141868512099994	0.0311418685121	0.0311418685121	breathing
131	How does your body acquire the oxygen the cells in your body need to function? 	breathing	0.0051679404128375	0.009512485136739999	0.0051679404128375	breathing
132	How does your body acquire the oxygen the cells in your body need to function? 	osmosis	0.8764645696960003	0.8764645696960001	0.8764645696960001	breathing
133	A force that resists motion created by objects rubbing together. 	gravity	0.22609599395314	0.666666666667	0.25	friction
134	A force that resists motion created by objects rubbing together. 	friction	0.6090238756128666	1.0	0.814215949684	friction
135	"Your respiratory system helps you <span class=""blank""> </span>. "	breathe	0.0	0.0	0.0	breathe
136	"Your respiratory system helps you <span class=""blank""> </span>. "	move	0.0	0.0	0.0	breathe
137	"Your respiratory system helps you <span class=""blank""> </span>. "	digest food	0.0	0.0	0.0	breathe
138	corroding metal 	physical change	0.38429908539740004	0.666666666667	0.31370719008000003	chemical change
139	corroding metal 	chemical change	0.404969284458	0.666666666667	0.404969284458	chemical change
140	What process produces sex cells? 	mitosis	0.6487629057416667	1.482096239075	0.482096239075	meiosis
141	What process produces sex cells? 	splitting	1.0	1.0	1.0	meiosis
142	What process produces sex cells? 	meiosis	0.2616006926216206	1.120524059769	0.120524059769	meiosis
143	"Energy from the sun reaches earth by <span class=""blank""> </span>. "	convection	0.0	0.0	0.0	radiation
144	"Energy from the sun reaches earth by <span class=""blank""> </span>. "	radiation	0.0	0.0	0.0	radiation
145	"Energy from the sun reaches earth by <span class=""blank""> </span>. "	reflection	0.0	0.0	0.0	radiation
146	"Energy from the sun reaches earth by <span class=""blank""> </span>. "	friction	0.0	0.0	0.0	radiation
147	Which is the best example of natureâ??s recycling process? 	the water cycle	0.1198271401564	0.25	0.10345911493625001	the water cycle
148	Which is the best example of natureâ??s recycling process? 	erosion	0.45071832038063336	1.0	0.339758266927	the water cycle
149	Which is the best example of natureâ??s recycling process? 	weathering	0.1486442417806	0.339758266927	0.0849395667318	the water cycle
150	When closely related living things are bred together, it is called 	adaptation	0.0	0.0	0.0	crossbreeding
151	When closely related living things are bred together, it is called 	crossbreeding	0.0277777777778	0.0277777777778	0.0277777777778	crossbreeding
152	mixing lemonade powder into water 	physical change	0.12594700109359996	0.21484375	0.10109704367799999	physical change
153	mixing lemonade powder into water 	chemical change	0.12846104320944998	0.279354571192	0.08554554089165001	physical change
154	When something changes position, it is in? 	motion	0.055923043631543656	1.0	0.009745623831120001	motion
155	When something changes position, it is in? 	acceleration	0.14428060914980004	0.42241349431	0.13860442782	motion
156	When something changes position, it is in? 	gravity	0.0	0.0	0.0	motion
157	When something changes position, it is in? 	friction	0.0023547261110266667	0.0029160694873400003	0.0029160694873400003	motion
158	Being able to tell different sounds apart is called 	sound discrimination	0.0	0.0	0.0	sound discrimination
159	Being able to tell different sounds apart is called 	vibration	0.003945953762540001	0.00508706030196	0.00394595376254	sound discrimination
160	The process of adding fertilizer to soil to replace nutrients used up by previous crops 	terracing	0.16416941519074266	0.318215981546	0.17359054041761401	fertilization
161	The process of adding fertilizer to soil to replace nutrients used up by previous crops 	strip farming	1.0245321311657396	1.318215981546	1.0	fertilization
162	The process of adding fertilizer to soil to replace nutrients used up by previous crops 	crop rotation	1.071475804439	1.142951608878	1.071475804439	fertilization
163	The process of adding fertilizer to soil to replace nutrients used up by previous crops 	fertilization	0.9764715986376921	1.16386656119308	1.00127551020408	fertilization
164	"The movement of water back and forth between air and the Earth's surface is called the<span class=""blank""> </span>. "	water cycle	0.6539044451344668	1.6495723824369999	0.24409957055700002	water cycle
165	"The movement of water back and forth between air and the Earth's surface is called the<span class=""blank""> </span>. "	condensation	0.4175030436715	0.704897681035	0.4175030436715	water cycle
166	"The movement of water back and forth between air and the Earth's surface is called the<span class=""blank""> </span>. "	evaporation	0.25334494025033993	0.704897681035	0.09748303432710001	water cycle
167	What do we call the process of a seed developing into a plant? 	germination	0.8582708791127923	1.367670476441	1.0282795839713	germination
168	What do we call the process of a seed developing into a plant? 	regeneration	0.17376825510930172	1.158138973055	0.15813897305500002	germination
169	"When an object orbits another object, it <span class=""blank""> </span>. "	vibrates	0.7064462809916666	1.0	1.0	revolves
170	"When an object orbits another object, it <span class=""blank""> </span>. "	rotates	0.15799856378118232	1.0000498401894709	0.150815345461	revolves
171	"When an object orbits another object, it <span class=""blank""> </span>. "	revolves	0.040188350268012284	0.0829438611068	0.04	revolves
172	"When an object orbits another object, it <span class=""blank""> </span>. "	explodes	0.27621623847689564	1.0	0.245215421598	revolves
173	"The process in which a snake loses its outer skin is called <span class=""blank""> </span>. "	shedding	0.07444528321153375	0.934367802737	0.060163759345000005	molting
174	"The process in which a snake loses its outer skin is called <span class=""blank""> </span>. "	loosening	0.0	0.0	0.0	molting
175	"The process in which a snake loses its outer skin is called <span class=""blank""> </span>. "	molting	0.898045975342125	1.0	1.0	molting
176	"<span class=""blank""> </span> is a change of position. "	motion	0.7913587026431602	1.0	0.814215949684	motion
177	"<span class=""blank""> </span> is a change of position. "	gravity	0.0	0.0	0.0	motion
178	The process of change from an egg to an adult butterfly is ____________. 	metamorphosis	0.5448943597629999	1.163281708848	0.163281708848	metamorphosis
179	The process of change from an egg to an adult butterfly is ____________. 	photosynthesis	0.3722397713655759	0.378333362250905	0.378081409618	metamorphosis
180	The process of change from an egg to an adult butterfly is ____________. 	reproduction	0.23345023816229	0.892267792488	0.126027136539	metamorphosis
181	To change from a solid into a liquid is to 	solidify	0.028064988397175174	0.9767545675689999	0.019846798802900002	melt
182	To change from a solid into a liquid is to 	melt	1.5429061519199998	2.0	1.2742382271469999	melt
183	To change from a solid into a liquid is to 	freeze	0.7307641408701067	1.651919101004	0.624349635796	melt
184	To separate a mixture of paper clips and sand, Joe should use: 	magnetic separation	1.0	1.0	1.0	magnetic separation
185	To separate a mixture of paper clips and sand, Joe should use: 	distillation	0.0	0.0	0.0	magnetic separation
186	To separate a mixture of paper clips and sand, Joe should use: 	decanting	1.0	1.0	1.0	magnetic separation
187	What is it called when an object is moved from one position to another? 	work	0.2004511615049525	1.000438292964245	0.00043829296424500005	work
188	What is it called when an object is moved from one position to another? 	gravity	0.07582277446809522	1.666666666667	6.43427035374e-05	work
189	What process ends with a new and improved plant? 	germinating	0.5046679726245	1.0	0.25	grafting
190	What process ends with a new and improved plant? 	photosynthesis	1.0	1.0	1.0	grafting
191	What process ends with a new and improved plant? 	grafting	0.0	0.0	0.0	grafting
192	The process of changing from a liquid state to a gas state 	sublimation	0.6410639455397465	1.469342534955	0.4191286988941	evaporation
193	The process of changing from a liquid state to a gas state 	condensation	0.28656957782521386	0.4957264508079	0.28211611052700003	evaporation
194	The process of changing from a liquid state to a gas state 	evaporation	0.7878757403927339	3.0	0.5132439821820001	evaporation
195	Which of the following must all plant and animal species do in order for each species to survive? 	migrate	0.0	0.0	0.0	reproduce
196	Which of the following must all plant and animal species do in order for each species to survive? 	reproduce	0.0	0.0	0.0	reproduce
197	Which of the following must all plant and animal species do in order for each species to survive? 	make food	0.0	0.0	0.0	reproduce
198	"Rain, sleet, hail, and snow are all part of the <span class=""blank""> </span> process in the water cycle. "	transpiration	0.23427864063443635	1.0	0.220098615461	precipitation
199	"Rain, sleet, hail, and snow are all part of the <span class=""blank""> </span> process in the water cycle. "	condensation	0.055029572915337215	0.0998735704277	0.0652144045811	precipitation
200	"Rain, sleet, hail, and snow are all part of the <span class=""blank""> </span> process in the water cycle. "	precipitation	0.17564248789900005	0.175642487899	0.175642487899	precipitation
201	"Rain, sleet, hail, and snow are all part of the <span class=""blank""> </span> process in the water cycle. "	evaporation	0.21354311622068878	0.220098615461	0.220098615461	precipitation
202	"<span class=""blank""> </span> is the type of thermal energy transfer that occurs when the you place a cooler object on a heat source to warm the cooler object up. "	conduction	0.015607082122185449	0.514800116269	2.17372603711e-05	conduction
203	"<span class=""blank""> </span> is the type of thermal energy transfer that occurs when the you place a cooler object on a heat source to warm the cooler object up. "	convection	0.3497206567988211	1.793032338048	0.26626870171	conduction
204	"<span class=""blank""> </span> is the type of thermal energy transfer that occurs when the you place a cooler object on a heat source to warm the cooler object up. "	radiation	1.0154002482100677	1.0625	1.0625	conduction
205	The process of wearing away rocks by natural means is called 	erosion	0.05797905535477767	1.261405347907	0.0277777777778	weathering
206	The process of wearing away rocks by natural means is called 	weathering	0.61307882287914	1.56260942245	0.306730681015	weathering
207	The continuous transfer of carbon between the atmosphere and organisms 	carbon cycle	0.08465700825402823	1.0430068196731	0.0430068196731	carbon cycle
208	The continuous transfer of carbon between the atmosphere and organisms 	nitrogen cycle	0.0019440848863000006	0.0019440848863	0.0019440848863	carbon cycle
209	What is the process that moves pieces of rock and soil? 	erosion	0.623655263621292	1.0	0.7472269659090001	erosion
210	What is the process that moves pieces of rock and soil? 	weathering	0.17212562595974998	0.313676544567	0.1256062381585	erosion
211	Then droplets of water (rain, snow, sleet, or hail) fall back to the earth, this is called: 	condensation	0.954796607923915	1.0	1.0	precipitation
212	Then droplets of water (rain, snow, sleet, or hail) fall back to the earth, this is called: 	precipitation	1.0352811307540666	2.0	1.00684824419101	precipitation
213	Then droplets of water (rain, snow, sleet, or hail) fall back to the earth, this is called: 	evaporation	0.9388497794790731	1.0718766616497	1.0	precipitation
214	"Liquid water becomes a gas called water vapor through the process of <span class=""blank""> </span> "	humidity	1.0112137235814054	1.257631222817	1.0	evaporation
215	"Liquid water becomes a gas called water vapor through the process of <span class=""blank""> </span> "	condensation	0.7327969338369608	1.448023323615	0.602998943799	evaporation
216	"Liquid water becomes a gas called water vapor through the process of <span class=""blank""> </span> "	transpiration	0.5162219489770725	0.962039138024	0.507195049925	evaporation
217	"Liquid water becomes a gas called water vapor through the process of <span class=""blank""> </span> "	evaporation	1.6994953105506085	2.976754567569	1.507195049925	evaporation
218	To go into a deep sleep. 	migrate	0.0	0.0	0.0	hibernate
219	To go into a deep sleep. 	hibernate	0.29387618997218884	1.0	0.287703227295	hibernate
220	To go into a deep sleep. 	camouflage	0.0	0.0	0.0	hibernate
221	The process of plowing furrows across a slope instead of up and down to prevent rainwater from carrying away topsoil down hills 	terracing	0.2193501108646	0.350110744969	0.228556776712	contour plowing
222	The process of plowing furrows across a slope instead of up and down to prevent rainwater from carrying away topsoil down hills 	strip farming	0.4117631257332734	1.0	0.228556776712	contour plowing
223	The process of plowing furrows across a slope instead of up and down to prevent rainwater from carrying away topsoil down hills 	contour plowing	0.764652937519418	1.0850694444444	0.662211457831636	contour plowing
224	The process of plowing furrows across a slope instead of up and down to prevent rainwater from carrying away topsoil down hills 	windbreaking	0.3052653819540407	0.914933837429	0.000677055663724	contour plowing
225	A student is investigating changes in the states of matter. The student fills a graduated cylinder with 50 milliliters of packed snow. The graduated cylinder has a mass of 50 grams when empty and 95 grams when filled with the snow. During which process in the water cycle does snow fall to the ground? 	condensation	0.08400417584326177	0.45034818841200003	0.0785102428586	precipitation
226	A student is investigating changes in the states of matter. The student fills a graduated cylinder with 50 milliliters of packed snow. The graduated cylinder has a mass of 50 grams when empty and 95 grams when filled with the snow. During which process in the water cycle does snow fall to the ground? 	precipitation	0.08627628378744902	0.175642487899	0.023631144351555	precipitation
227	A student is investigating changes in the states of matter. The student fills a graduated cylinder with 50 milliliters of packed snow. The graduated cylinder has a mass of 50 grams when empty and 95 grams when filled with the snow. During which process in the water cycle does snow fall to the ground? 	classification	0.0	0.0	0.0	precipitation
228	A student is investigating changes in the states of matter. The student fills a graduated cylinder with 50 milliliters of packed snow. The graduated cylinder has a mass of 50 grams when empty and 95 grams when filled with the snow. During which process in the water cycle does snow fall to the ground? 	evaporation	0.23084400825504786	1.220098615461	0.220098615461	precipitation
229	When water particles cool and change from a gas (like water vapor) back to a liquid, this is called: 	condensation	1.4771128475016326	2.135728903933	1.1684438115071	condensation
230	When water particles cool and change from a gas (like water vapor) back to a liquid, this is called: 	precipitation	0.8898515782822569	1.0722816648161	1.00942561832865	condensation
231	When water particles cool and change from a gas (like water vapor) back to a liquid, this is called: 	evaporation	1.2108437303326771	2.224329836252	1.0	condensation
232	What make oceans bigger? 	deposition	0.42755939097822304	1.0015051174	0.125	deposition
233	What make oceans bigger? 	accumulation	0.01184100146986	0.0201668458266	0.01184100146986	deposition
234	What make oceans bigger? 	rain	0.0	0.0	0.0	deposition
235	"A(n) <span class=""blank""> </span> is a modified feature that helps a plant survive in the environment. "	adaptation	0.0	0.0	0.0	adaptation
236	"A(n) <span class=""blank""> </span> is a modified feature that helps a plant survive in the environment. "	change	0.0	0.0	0.0	adaptation
237	"When an object spins on its axis, it <span class=""blank""> </span>. "	vibrates	0.5360075090790251	1.0	0.5596694214875	rotates
238	"When an object spins on its axis, it <span class=""blank""> </span>. "	rotates	0.18085276183634158	1.150815345461	0.170815345461	rotates
239	"When an object spins on its axis, it <span class=""blank""> </span>. "	revolves	0.062409052783874125	0.0625	0.0625	rotates
240	"When an object spins on its axis, it <span class=""blank""> </span>. "	explodes	0.2746752857589565	1.0	0.245215421598	rotates
