chemosynthesis	energy		process	food		process of using the energy in chemical compounds to make food
photosynthesis	Plants	light energy	to drive photosynthesis			Plants use light energy to drive photosynthesis, and animals use light energy to see.
photosynthesis	Plants		photosynthesis	energy		Plants get their energy from the sun via photosynthesis.
photosynthesis	plants	sun	photosynthesis	energy		The sun also gives energy to plants with photosynthesis.
photosynthesis	A plant		does photosynthesis		whenever it can.	A plant does photosynthesis whenever it can.
photosynthesis	Plants		photosynthesis	get their energy to grow		Plants get their energy to grow through a process called photosynthesis.
evaporate | evaporation	water		evaporation	Clouds		Clouds get their water from evaporation.
evaporate | evaporation	oils		evaporate 			Essential oils evaporate readily and are easily damaged by light, extremes of temperature and prolonged exposure to oxygen in the air.
evaporate | evaporation	moisture		evaporation | extracting			evaporation - the process of extracting moisture
evaporate | evaporation	matter		evaporation | changes	one state to another		Evaporation and condensation are two processes through which matter changes from one state to another.
evaporate | evaporation	water liquid state		evaporation | changing	gaseous state vapor		Evaporation involves changing water from its liquid state to a gaseous state (vapor)
evaporate | evaporation	liquid		evaporation | vaporization	gaseous phase	surface of a liquid	Evaporation is a type of vaporization of a liquid that occurs from the surface of a liquid into a gaseous phase that is not saturated with the evaporating substance.
evaporate | evaporation	substance liquid state	increase in temperature and/or pressure	process | changing | evaporation	gaseous state		Evaporation is the process of a substance in a liquid state changing to a gaseous state due to an increase in temperature and/or pressure.
evaporate | evaporation	matter liquid		evaporation | changes	gas		In evaporation, matter changes from a liquid to a gas.
evaporate | evaporation	Liquid water		changing | evaporation	water vapor		Liquid water changing to water vapor is evaporation.
evaporate | evaporation	Surface water	energy of the sun	evaporated		from the earth	Surface water is evaporated from the earth by the energy of the sun.
evaporate | evaporation	liquid	temperature below the boiling point	change	vapor		The change of a liquid into a vapor at a temperature below the boiling point.
evaporate | evaporation	water		change of state | evaporation	water vapor		The change of state from water to water vapor is called evaporation.
evaporate | evaporation	liquid	heat	changing	gas		The changing of a liquid into a gas, often under the influence of heat (as in the boiling of water).
evaporate | evaporation	liquid water	energy from the sun	change | evaporate	water vapor		The energy from the sun heated the water and caused it to evaporate - change from liquid water to water vapor.
evaporate | evaporation	liquid water		process | evaporation | changing	water vapor		The process of liquid water changing into water vapor is called evaporation.
evaporate | evaporation	water		evaporated	water vapor	in the air	The water evaporated back into water vapor in the air.
evaporate | evaporation	Water		evaporates	water vapor	into the air	Water evaporates as water vapor into the air.
evaporate | evaporation	Water		evaporation		the atmosphere	Water from the oceans enters the atmosphere through evaporation.
nitrogen fixation	plants		nitrogen fixation			Biological nitrogen fixation is carried out by certain prokaryotes, some of which have mutualistic relationships with plants.
nitrogen fixation	nitrogen	ammonium	nitrogen fixation	converted		Nitrogen fixation is a process in which nitrogen (N2) in the atmosphere is converted into ammonium (NH4+).
nitrogen fixation	plants animals		nitrogen fixation	building blocks		Nitrogen fixation, natural and synthetic, is essential for all forms of life because nitrogen is required to biosynthesize basic building blocks of plants, animals and other life forms
nitrogen fixation	nitrogen	nitrates	changing			process of changing nitrogen gas to nitrates that is carried out by nitrogen-fixing bacteria in the soil or in the roots of legumes
nitrogen fixation	nitrogen	ammonia	conversion			The conversion of atmospheric nitrogen (N2) to ammonia (NH3).
composted	plants		compost	grow		Because compost is a completely natural and organic material,our plants would receive the best minerals with which to grow.
separated	plants		separating the roots			There is hope by separating the roots the plants will survive when planted.
separated	gas	vapor	separate	water	in the air	The water molecules separate and are in the air as a gas called water vapor.
process | processed			changes			A series of actions, changes, or functions bringing about a result
process | processed	something		process	natural something		If you process something, you change it from its natural state into something that's ready to use.
process | processed	Plants		process	energy grow		Plants get their energy to grow through a process called photosynthesis.
process | processed	Animals		processing	energy		Animals get energy by processing complex foods.
process | processed	Energy energy		process of changing	form		Energy transformation Energy transformation or energy conversion is the process of changing one form of energy to another.
crush | crushed			broken	many small pieces		If something is 'crushed', it is broken into many small pieces.
crush | crushed		external force	broken down	smaller compass		To be or become broken down or in, or pressed into a smaller compass, by external weight or force
crush | crushed			crush			To crush a substance to very small particles or powder.
crush | crushed			press | break | injure			To press between opposing bodies so as to break or injure.
crush | crushed	animals plants		crushed		in the earth	Fossil fuel is created by animals and plants that died millions of years ago that got crushed in the earth.
condensation | condense	gas		phase change	liquid		Condensation is defined as the phase change from gas (vapor) to liquid.
condensation | condense	water vapor		condensation	liquid water	in the air	condensation is the process in which water vapor in the air is changed into liquid water.
condensation | condense	Water vapour		condenses	liquid water		Water vapour condenses to liquid water.
condensation | condense	water		condensed	Water drops	cold glass of water	Water drops on the outside of a cold glass of water are condensed water.
condensation | condense	water vapor		condensed	water		The water in a cloud comes from water vapor in the air that has condensed.
condensation | condense	water molecules		condensed | form	liquid water		The condensed water molecules form liquid water droplets.
water cycle | the water cycle	water	freshwater	water cycle	water replenishes the land transports minerals different parts of globe		By transferring water from one reservoir to another, the water cycle purifies water, replenishes the land with freshwater, and transports minerals to different parts of the globe
water cycle | the water cycle					through the biotic and abiotic components of the biosphere	interconnected pathways through which water is recycled through the biotic and abiotic components of the biosphere
water cycle | the water cycle	water	ecosystems	cycling	gaseous states	through ecosystems	The cycling of water through ecosystems, mainly involving changes between liquid and gaseous states.
water cycle | the water cycle	water		water cycle | hydrologic cycle | H2O cycle | continuous movement	Earth	on, above and below the surface of the Earth	The water cycle, also known as the hydrologic cycle or H2O cycle, describes the continuous movement of water on, above and below the surface of the Earth
water cycle | the water cycle	Water liquid	ice water	change states | water cycle	vapor		Water can change states among liquid, vapor, and ice at various places in the water cycle
contour plowing			contour plowing	slows the water flow helps save precious topsoil		Contour plowing forms ridges, slows the water flow and helps save precious topsoil.
contour plowing			contour plowing			Contour plowing or contour farming or Contour bunding is the farming practice of plowing and/or planting across a slope following its elevation contour lines.
contour plowing			contour plowing | method of plowing furrows that follow the curves of the land			Contour plowing was a method of plowing furrows that follow the curves of the land rather than straight up and down slopes.
contour plowing						The water break also allows more time for the water to settle into the soil.
contour plowing	soil	slopes	tilling	prevents fertile topsoil from being carried downhill by flowing rainwater .		Tilling the soil along the gentle slopes of a piece of cropland, instead of up and down the gradient, prevents fertile topsoil from being carried downhill by flowing rainwater.
terracing			terrace	intercept runoff water reduce soil erosion		A terrace is an earthen embankment, ridge or ridge-and-channel built across a slope (on the contour) to intercept runoff water and reduce soil erosion.
terracing			terrace | sloped plane	effective farming		In agriculture, a terrace is a piece of sloped plane that has been cut into a series of successively receding flat surfaces or platforms, which resemble steps, for the purposes of more effective farming
terracing	sides of hills mountains	slope	method of growing			method of growing crops on sides of hills or mountains by planting on graduated terraces built into the slope
terracing	fields		terraced	decrease erosion and surface runoff support growing crops that require irrigation		Terraced fields both decrease erosion and surface runoff, and may be used to support growing crops that require irrigation, such as rice.
terracing			method	reduce soil erosion		Though labour-intensive, the method has been employed effectively to maximize arable land area in variable terrains and to reduce soil erosion and water loss.
crop rotation	nitrogen		crop rotation			A traditional element of crop rotation is the replenishment of nitrogen through the use of green manure in sequence with cereals and other crops
crop rotation			crop rotation	plant where from the next		Crop rotation is a systematic approach to deciding which crop to plant where in your vegetable garden from one year to the next.
crop rotation	crops	seasons	crop rotation | growing a series of dissimilar/different types			Crop rotation is the practice of growing a series of dissimilar/different types of crops in the same area in sequential seasons.
crop rotation	crops	same land different	crop rotation			In farming, 'crop rotation' is the when the same land is used to grow different crops season after season.
crop rotation	legumes nitrogen		planting			The practice of planting nonlegumes one year and legumes in alternating years to restore concentrations of fixed nitrogen in the soil.
fertilization	animals plants		fertilize			animals eat plants, animals poop and fertilize plants.
fertilization	Water plants		fertilize			Water and fertilize your plants as needed.
fertilization	Plants		fertilize | self-fertilization			Plants can fertilize themselves: called self-fertilization.
fertilization			fertilizer | process			The act or process of applying a fertilizer.
fertilization			biological reproduction			The act or process of initiating biological reproduction by insemination or pollination.
windbreaking	one or more rows of trees shrubs		windbreak | plantation | planted	provide shelter from the wind and to protect soil erosion		A windbreak or shelterbelt is a plantation usually made up of one or more rows of trees or shrubs planted in such a manner as to provide shelter from the wind and to protect soil from erosion.
windbreaking	wind	porous obstacle	windbreak	air pressure increases on the windward side and decreases leeward		In essence, when the wind encounters a porous obstacle such as a windbreak or shelterbelt, air pressure increases on the windward side and air pressure decreases on the leeward side.
windbreaking	trees		providing | harvested	habitat for wildlife wood products		Other benefits include providing habitat for wildlife and in some regions the trees are harvested for wood products.
windbreaking						something such as a fence or group of trees that protects an area from the wind
windbreaking			windbreaks	keep snow from drifting onto roadways and even yards		Windbreaks are also planted to help keep snow from drifting onto roadways and even yards.
strip farming	crops		method of growing	barriers against erosion		a method of growing crops in strips or bands arranged to serve as barriers against erosion
strip farming	crops		strip cropping | alternates strips			Strip cropping alternates strips of closely sown crops such as hay, wheat, or other small grains with strips of row crops, such as corn soybeans, cotton, or sugar beets.
strip farming		creating natural dams for water	strip cropping	stop soil erosion preserve the strength of		Strip cropping helps to stop soil erosion by creating natural dams for water, helping to preserve the strength of the soil.
strip farming			strip cropping	preventing soil erosion		Strip cropping is a method of farming used when a slope is too steep or too long, or otherwise, when one does not have an alternative method of preventing soil erosion.
strip farming	crops		strip farming	reduces wind erosion		Strip farming, which is the practice of growing crops in strips which alternate with strips of summerfallow, reduces wind erosion by reducing the wind speed on the surface of the soil and the distance the wind travels across exposed summerfallow.
diffusion	energy	objects that are in physical contact	diffusion | transfer			Conduction or diffusion The transfer of energy between objects that are in physical contact.
diffusion	water		diffusion		into the blood	the diffusion of water into the blood.
diffusion	water from the lumen		diffuses		into the blood	The water from the lumen diffuses into the blood.
diffusion	Plants		diffusion	get rid of carbon dioxide and oxygen		Plants get rid of carbon dioxide and oxygen through diffusion.
diffusion	Oxygen from the water		diffuses		into the capillaries in the gills	Oxygen from the water diffuses into the capillaries in the gills.
osmosis	Plant roots		osmosis	uptake water	from the surrounding soil	Plant roots uptake water from the surrounding soil through osmosis.
osmosis	Roots		osmosis	absorb water	from the surrounding soil	Roots absorb water from the surrounding soil using the process of osmosis.
osmosis	Water		osmosis	taken into the plant	through roots	Water is taken into the plant through roots by osmosis and is carried through the stems to the leaves.
osmosis	Water		osmosis	enters plant cells from the environment		Water enters plant cells from the environment via osmosis.
osmosis	plant		osmosis	water gained		Any water gained by osmosis may help keep a plant cell rigid or turgid.
drop | dropping			swift decline | decrease	decrease quantity		A swift decline or decrease, as in quality, quantity, or intensity.
drop | dropping			fall			let or make (something) fall vertically.
drop | dropping			become less			To become less, as in number, intensity, or volume.
drop | dropping			cease			To cease consideration or treatment of
drop | dropping			fall			To fall from a higher to a lower place or position.
deposit | deposition		water slows down	deposition			deposition occurs where the water slows down.
deposit | deposition	particles	water flows over a surface	deposit		in a body of water	As water flows over a surface, it can pick up particles and deposit them in a body of water 2.
deposit | deposition	water vapor	sub freezing air	deposition	ice		Example of deposition: Change of water vapor into ice directly in sub freezing air.
deposit | deposition	fresh water	Precipitation	depositing		on the planet	Precipitation is a major component of the water cycle, and is responsible for depositing the fresh water on the planet.
deposit | deposition	particles	Flowing water	deposits			Flowing water erodes or deposits particles depending on how fast the water is moving and how big the particles are.
deposit | deposition	particles	stop moving	deposition			Deposition occurs when the particles stop moving.
deposit | deposition		interaction between air , water and land	deposition			Erosion and deposition result from the interaction between air, water, and land.
deposit | deposition	sediments soil rocks		geological process | added		landform | land mass	Deposition is the geological process in which sediments, soil and rocks are added to a landform or land mass.
deposit | deposition	rocks sand sediment	forces	deposited			Deposition is the process by which rocks, sand and sediment are deposited by the forces of erosion.
deposit | deposition	particles		settling			Deposition is the settling of particles (atoms or molecules) or sediment from a solution, suspension and mixture or vapor onto a pre-existing surface.
deposit | deposition	gas		deposition |  process	solid		Deposition is a process in which gas transforms into solid.
deposit | deposition	particles	stop moving	deposition			Deposition occurs when the particles stop moving.
deposit | deposition	air water land		interaction			Erosion and deposition result from the interaction between air, water, and land.
deposit | deposition	materials rocks stones gravel sand mud		laying down			Deposition is the laying down of materials, such as rocks, stones, gravel, sand, and mud.
deposit | deposition	matter sediments mineral		accumulation or laying down		river | bodily organ	The accumulation or laying down of matter by a natural process, as the laying down of sediments in a river or the accumulation of mineral deposits in a bodily organ.
deposit | deposition	gas		changing | process	solid		The process of changing from a gas to a solid without passing through an intermediate liquid phase
deposit | deposition	molecules		settle out			deposition occurs when molecules settle out of a solution.
deposit | deposition	soil rocks		geological process			Deposition is the geological process in which sediments, soil and rocks are added to a landform or land mass.
deposit | deposition	gas		phase transition | transforms	solid		a phase transition in which gas transforms into solid.
deposit | deposition		water slows down	deposition			deposition occurs where the water slows down.
deposit | deposition	particles	water flows over a surface	deposit		in a body of water	As water flows over a surface, it can pick up particles and deposit them in a body of water 2.
deposit | deposition	water vapor	sub freezing air	deposition	ice		Example of deposition: Change of water vapor into ice directly in sub freezing air.
deposit | deposition	fresh water	Precipitation	depositing		on the planet	Precipitation is a major component of the water cycle, and is responsible for depositing the fresh water on the planet.
deposit | deposition	particles	Flowing water	deposits			Flowing water erodes or deposits particles depending on how fast the water is moving and how big the particles are.
deposit | deposition	particles	stop moving	deposition			Deposition occurs when the particles stop moving.
deposit | deposition		interaction between air , water and land	deposition			Erosion and deposition result from the interaction between air, water, and land.
deposit | deposition	sediments soil rocks		geological process | added		landform | land mass	Deposition is the geological process in which sediments, soil and rocks are added to a landform or land mass.
deposit | deposition	rocks sand sediment	forces	deposited			Deposition is the process by which rocks, sand and sediment are deposited by the forces of erosion.
deposit | deposition	particles		settling			Deposition is the settling of particles (atoms or molecules) or sediment from a solution, suspension and mixture or vapor onto a pre-existing surface.
deposit | deposition	gas		deposition |  process	solid		Deposition is a process in which gas transforms into solid.
deposit | deposition	particles	stop moving	deposition			Deposition occurs when the particles stop moving.
deposit | deposition	air water land		interaction			Erosion and deposition result from the interaction between air, water, and land.
deposit | deposition	materials rocks stones gravel sand mud		laying down			Deposition is the laying down of materials, such as rocks, stones, gravel, sand, and mud.
deposit | deposition	matter sediments mineral		accumulation or laying down		river | bodily organ	The accumulation or laying down of matter by a natural process, as the laying down of sediments in a river or the accumulation of mineral deposits in a bodily organ.
deposit | deposition	gas		changing | process	solid		The process of changing from a gas to a solid without passing through an intermediate liquid phase
deposit | deposition	molecules		settle out			deposition occurs when molecules settle out of a solution.
deposit | deposition	soil rocks		geological process			Deposition is the geological process in which sediments, soil and rocks are added to a landform or land mass.
deposit | deposition	gas		phase transition | transforms	solid		a phase transition in which gas transforms into solid.
extinction			fire extinction			Fire extinction Water is used for fighting wildfires.
extinction	animals not survive	environment	natural extinction			Natural extinction occurs due to animals not being able to survive in a changing environment.
extinction	animals		extinct			Ancient animals have become extinct because the environments they live in have changed, or there was increased competition.
extinction	animals		extinct			Animal life cycles All animals need to reproduce or they will become extinct.
extinction	organism		ceasing to exist | species died			The ceasing to exist of a species of living organism, such as a plant or animal, whose numbers declined to the point where the last member of the species died and therefore no new members of the species could ever again be born.
classification | classify | classifying	Surface water	cleanliness of the water	classified	different classes		Surface water is classified into five different classes depending on the cleanliness of the water.
classification | classify | classifying	plants animals		classified			How desert plants and animals are classified.
classification | classify | classifying	Energy		classified			Energy exists in different forms, all of which can be classified as either potential energy or kinetic energy.
classification | classify | classifying	Energy		classified	several major groups		Forms of Energy All energy may be classified into one of several major groups.
classification | classify | classifying						The response and adaptations shown by animals to changing environment can be classified into two.
erosion	the banks	Water flow	eroding			Water flow kept eroding the banks over an incredibly long period of time.
erosion	cold air	warm air	gradually erodes			The warm air gradually erodes the cold air.
erosion	material	The sea	eroded			The sea transports the material it has eroded and deposits it in places where the water is calm.
erosion	particles	Flowing water	erodes			Flowing water erodes or deposits particles depending on how fast the water is moving and how big the particles are.
erosion	soil materials		process	moved from one place to another		Erosion is the process by which soil and or other Earth materials are moved from one place to another.
erosion						movement of sand along a beach by wave action
erosion	pieces		moving	from one location to another		Erosion involves moving pieces from one location to another.
erosion	soil rock	wind water ice	process| removed	transported elsewhere		The process by which soil and rock is removed from one area of the Earth through natural causes such as wind, water, and ice and transported elsewhere is called erosion.
erosion	soil rock		exogenic processes	transport it to another location		erosion is the action of exogenic processes (such as water flow or wind) which remove soil and rock from one location on the Earth's crust, then transport it to another location where it is deposited.
weather | weathering	Earth	Solar energy	weather | wind			Solar energy warms the Earth, causes wind and weather, and sustains plant and animal life.
weather | weathering		Water ice acids salt plants animals temperature	weathering			Water, ice, acids, salt, plants, animals, and changes in temperature are all agents of weathering.
weather | weathering		water	physical weathering processes		surface of the earth[location]	On the surface of the Earth, water is important in both chemical and physical weathering processes.
weather | weathering	rocks	reactions between air and water minerals	chemical weathering			Chemical weathering involves reactions between air and water and minerals in rocks.
weather | weathering	rocks		wearing away or eroding		at the earth's surface	The gradual wearing away or eroding of rocks at the earth's surface.
water cycle | the water cycle	water	freshwater	water cycle	water replenishes the land transports minerals different parts of globe		By transferring water from one reservoir to another, the water cycle purifies water, replenishes the land with freshwater, and transports minerals to different parts of the globe
water cycle | the water cycle					through the biotic and abiotic components of the biosphere	interconnected pathways through which water is recycled through the biotic and abiotic components of the biosphere
water cycle | the water cycle	water	ecosystems	cycling	gaseous states	through ecosystems	The cycling of water through ecosystems, mainly involving changes between liquid and gaseous states.
water cycle | the water cycle	water		water cycle | hydrologic cycle | H2O cycle | continuous movement	Earth	on, above and below the surface of the Earth	The water cycle, also known as the hydrologic cycle or H2O cycle, describes the continuous movement of water on, above and below the surface of the Earth
water cycle | the water cycle	Water liquid	ice water	change states | water cycle	vapor		Water can change states among liquid, vapor, and ice at various places in the water cycle
sedimentation	materials water		gradual accumulation		at the bottom of a body of water	The gradual accumulation of materials at the bottom of a body of water.
precipitation	Water		precipitation | falling		the earth [destination]	precipitation Water falling to the Earth.
precipitation			precipitation			The plant will then use the stored water in times or seasons of low precipitation.
precipitation	Water		falls		sky [source] earth[destination]	precipitation Water that falls to the Earth from the sky.
precipitation	water		precipitation | falls back			Rain is a form of precipitation in which water falls back to earth as a liquid.
precipitation	water		precipitates			Also when the air cannot hold any more water, it precipitates.
precipitation	water		falls | precipitation		sky	Precipitation is the term used to describe water (moisture) that falls from the sky.
precipitation	water		falling		sky	Different forms of precipitation include: Rain is liquid water falling from the sky.
precipitation	water vapour		falling		atmosphere	falling products of condensation of water vapour in the atmosphere, as rain, snow, or hail.
precipitation	water vapour	gravity	falls | precipitation			precipitation is any product of the condensation of atmospheric water vapour that falls under gravity.
precipitation	liquid solid water		fall | precipitation	reach the ground	clouds	The liquid and solid water particles that fall from clouds and reach the ground are known as precipitation
melt | melting	solid	addition of heat	melting | changing	liquid		Melting is the opposite of freezing and involves changing water from its solid state (ice) to a liquid state by the addition of heat.
melt | melting	ice		physical change | melting			Melting of ice is a physical change, not a chemical change.
melt | melting	solid	heat	changes	liquid		the process whereby heat changes something from a solid to a liquid
melt | melting	substance		physical process | phase transition	liquid		Melting is a physical process that results in the phase transition of a substance from a solid to a liquid.
melt | melting	solid	reaches the temperature of its melting point	become	liquid		When a solid reaches the temperature of its melting point, it can become a liquid.
melt | melting	solid -LRB- ice -RRB-	thermal energy	melts	liquid water		The thermal energy of the water increases as it melts, changing from a solid (ice) to liquid water.
melt | melting	water vapor		melting	liquid water		The process by which water vapor changes to liquid water is called A. melting.
melt | melting	solid ice		changes	liquid water		The melting point of water is the temperature at which it changes from solid ice into liquid water.
melt | melting	Ice		melting | physical change	water		Ice melting into water is a physical change.
transpiration	plant	water	transpiration			Most of the available water is used in transpiration to pull nutrients into the plant.
transpiration	plant		transpiration	loses water		During transpiration, the plant loses water.
transpiration	Plant		transpiration | movement	water that enters a plant is lost		Water and its Movement Through the Plant Roughly 90% of the water that enters a plant is lost via transpiration.
transpiration	plant		transpiration | uptake			The main driving force of water uptake and transport into a plant is transpiration of water from leaves.
transpiration	plants	evaporation	water cycle	loss of water		Part of the water cycle that involves the loss of water from plants due to evaporation.
run off | run-off | runoff		snow melts into water	runoff			When the snow melts into water it also leads to runoff.
run off | run-off | runoff	water		runoff | overland flow	contamination		One potential source of contamination of water is runoff, the overland flow of water.
run off | run-off | runoff			surface runoff | major component of the water cycle			Surface runoff is a major component of the water cycle.
run off | run-off | runoff			run-off | water cycle			The water cycle has four stages: storage, evaporation,precipitation, and run-off.
run off | run-off | runoff	Water		flowing		earth's surface	Water flowing on the Earth's surface is referred to as runoff.
run off | run-off | runoff			drains | flows off			something that drains or flows off, as rain that flows off from the land in streams.
humidity	water	High	humidity	condensation		High humidity in air may cause condensation of water.
humidity	water	bubble	humidity	keeping the water fresh		The water in the bowl will bubble increasing humidity and keeping the water fresh.
humidity	air		humidity		amount of water vapor	The humidity in the air is a measure of the amount of water vapor suspended within it.
humidity	Water		humidity			Water in the Atmosphere Water exists in the atmosphere as vapor, such as clouds and humidity.
humidity			humidity		amount of water vapor	humidity The amount of water vapor in the air, sometimes used synonymously with relative humidity.
respiration	Both animals and plants		process of respiration	release the energy from food		Both animals and plants then release the energy from food by using the process of respiration.
respiration	plants and animals		respiration	Water vapor		Water vapor is a by-product of respiration in plants and animals.
respiration	plants and animals		respiration	Water vapor		Water vapor and respiration or breathing Water vapor is a by-product of respiration in plants and animals.
respiration	All plants and animals		process | respiration			All plants and animals on earth engage in a process called respiration.
respiration	all living organisms animals or plants		process | respiration			respiration is another process which is carried out by all living organisms animals or plants.
phototropism	plants plant		phototropism		In higher plants	In higher plants, chloroplast movement is run by phototropins, blue light photoreceptors also responsible for plant phototropism.
phototropism	plant		are positively phototropic			The shoot tips of a plant that grow toward the light source are positively phototropic.
phototropism	plant light		phototropism	direction		For example, a plant movement in response to light coming from one particular direction is called a phototropism.
phototropism	plant light		phototropism	direction		For example, a plant movement in response to light coming from one particular direction is called a phototropism.
phototropism	plants	forms	are phototropic			All plants are phototropic, meaning they respond to all forms of light.
pollination	Plants	animals	pollinating			Plants need the help of animals for pollinating their flowers and dispersing their seeds.
pollination	plants		cross-pollinate			The plants will cross-pollinate with each other and the characteristic of each plant will affect the other.
pollination	plants		pollinated			Parts of the Plant Before plants can produce seeds they have to be pollinated.
pollination	plants		self-pollinate			Some plants also can self-pollinate, which means they can produce seeds without fertilization by another plant.
pollination	plants		pollinated			Some of the different ways plants are pollinated.
filtering	water		pre-filter			To Pre-filter the water with a bandana or other piece of material.
filtering	Plants animals	air	filter the air			Plants filter the air in order for human beings and animals to survive.
boiling	water	transfer of energy through movement	boiling			Convection is the transfer of energy through movement, such as boiling water.
boiling						Steam is water vapor that is at temperatures above the boiling point of water.
boiling						The large amounts of energy required to change the state of water apply to both melting ice and boiling water.
boiling	water		boiling	bubbles		The bubbles seen when boiling water is not a chemical change.
boiling	water		phase change | boiling			Phase change examples are the melting of ice or the boiling of water.
friction	mechanical waves	move	friction	energy is lost		all mechanical waves must lose energy as they move through a medium because some energy is lost due to friction.
friction		lack of water	friction			An excess of water creates too much suction, whereas a lack of water will create friction.
friction	kinetic energy		friction	converted to heat		Due to friction, kinetic energy is converted to heat and not potential energy.
friction	box		pushing	moves		Part of the energy of your pushing moves the box, and part of the energy is lost to kinetic friction.
friction			friction			In converting one form of energy into another, some energy is ordinarily wasted in overcoming friction.
friction	surfaces	force	resistance			Friction is a force that provides resistance whenever two surfaces are in contact.
friction	box	force	friction	stop		The box pushed across the floor will eventually stop because of the force, or friction, the floor has on the box.
friction	bicycle car	brakes	force exerted	stop		Friction is also the force exerted by brakes on a bicycle or car in order to stop.
friction	objects		slide over one another			When two objects slide over one another friction can occur.
friction	solid surfaces fluid layers material elements	force	resisting | sliding against each other			Friction is the force resisting the relative motion of solid surfaces, fluid layers, and material elements sliding against each other.
gravity | gravitational pull	water	height above the Earth	gravitational energy			A simple example of potential energy is the gravitational energy of some water at a height above the Earth.
gravity | gravitational pull	water	flowing down	gravitational energy			An example of gravitational energy is water flowing down a waterfall.
gravity | gravitational pull	water		gravitational potential energy			The gravitational potential energy of the water is converting to kinetic energy.
gravity | gravitational pull			gravitational potential energy			Electrical energy and gravitational potential energy are two examples of stored energy.
gravity | gravitational pull	water cycle		gravity			The water cycle is powered by the Sun's energy and the Earth's gravity.
gravity | gravitational pull	you		gravity	come back down to the ground		When you jump up in the air, you come back down to the ground due to gravity.
gravity | gravitational pull	matter		attraction			Gravity, or gravitation, is the attraction of all matter for all other matter.
gravity | gravitational pull	terrestrial bodies	force	attraction	fall toward the center of earth		the force of attraction by which terrestrial bodies tend to fall toward the center of the earth.
gravity | gravitational pull	physical bodies		attract			gravity is a natural phenomenon by which all physical bodies attract each other.
motion	object		motion		energy	Energy: energy an object has when it is in motion.
motion	object		motion		Kinetic energy	The kinetic energy of an object is the energy it has because of its motion.
motion			change of position			A change of position with respect to time.
motion			act of moving			The act of moving from place to place.
motion			changing position			The act or process of changing position or place.
pulling	nutrients	water	pull	plant		Most of the available water is used in transpiration to pull nutrients into the plant.
pulling	water		pull	plant		Roots in the ground pull the water up into the plant to keep it healthy.
pulling	Water	evaporation water	pulled	plant roots		Water is pulled from the soil into the plant roots via evaporation of water occurring in the leaf veins.
pulling	water		pull			Since the water is always moving, the moon can pull it.
pulling	water plants		pulling	themselves		By pulling water into themselves, plants also take in the dissolved nutrients from the soil.
chemical change | chemical reaction			chemicals	substances		( Free radicals are chemicals that damage cells by reacting with a variety of substances.
physical change			physical			Williams wonders about the notion of physical equality between the sexes.
physical change			physical			Let 's have physical files for each student.
physical change			Physical			The Physical Science course consists of three modules ; properties and structure , ionic phenomena and electrical phenomena.
physical change			Physical			Physical therapists attempt to strengthen the longer muscle.
