breathe | breathing	humans		inhale | breathe	carbon dioxide	oxygen	Humans inhale (breathe in) oxygen and exhale (breathe out) carbon dioxide.
breathe | breathing		lungs	process | moves air in and out			Breathing is the process that moves air in and out of the lungs
breathe | breathing	mouth | nose	muscle contraction | muscle relaxation	process of respiration | inhaled | exhaled			The process of respiration, during which air is inhaled into the lungs through the mouth or nose due to muscle contraction and then exhaled due to muscle relaxation.
breathe | breathing	fish		breathes | taking | forcing it out			A fish breathes by taking water into its mouth and forcing it out through the gill passages
build	body	without a digestive system	build up	food and water		Without a digestive system all the food and water in your body would build up.
build	human	too much water	builds up	the systems shut down		If too much water builds up, the systems shut down for a human.
build	body	burns these nutrients	build	new tissues and body parts		The body then burns these nutrients for energy or uses them to build new tissues and body parts.
build	plant		builds	energy	in the foliage	Basically the plant builds it's own energy in the foliage.
build	materials or parts		make | combining			To make something by combining materials or parts.
camouflage	animals		camouflage	hide from their enemies		Some animals use camouflage to hide from their enemies.
camouflage	animals		camouflage			Most animals of the open sea use at least one of these methods to camouflage themselves.
camouflage	animals		camouflage	hide from predators		Prey animals often use camouflage to hide from predators.
camouflage	animals		camouflage			There are four basic ways animals camouflage themselves.
camouflage	animals | octopuses		camouflage		aggressive | defensive	An example of animals that uses both aggressive and defensive camouflage is octopuses.
camouflage	animals		change color | camouflage	cannot be easily seen		Animals that change color or are of a color similar to their environment can camouflage themselves so that they cannot be easily seen.
camouflage			use of any combination of materials, coloration or illumination	concealment		Camouflage is the use of any combination of materials, coloration or illumination for concealment
camouflage	animals	avoid detection by predators or prey	adaptation	blend in to their natural environments		Camouflage is an adaptation that helps many animals avoid detection by predators or prey because it allows them to blend in to their natural environments.
camouflage	species		adaptation	blend with their surroundings		Structural adaptation that enables species to blend with their surroundings
camouflage	animal	primary defense against predators	camouflage	avoid detection or recognition		A primary defense against predators throughout the animal kingdom (and against the enemy during human warfare) is to avoid detection or recognition through camouflage
camouflage	animals		change color | camouflage	cannot be easily seen		Animals that change color or are of a color similar to their environment can camouflage themselves so that they cannot be easily seen.
camouflage	animal | person | building			difficult for enemies to see		Something, that makes an animal, person, building etc. difficult for enemies to see.
camouflage			mimicking the surrounding environment	avoiding detection		Camouflage is a method of avoiding detection by mimicking the surrounding environment
camouflage	leopard		camouflage	blend in with the forest shadows		The leopard's camouflage makes it blend in with the forest shadows.
camouflage	rabbits	white fur	camouflage |use		snow	Rabbits use their white fur as camouflage in the snow.
carbon cycle				Earth capable of sustaining life		Along with the nitrogen cycle and the water cycle, the carbon cycle comprises a sequence of events that are key to making the Earth capable of sustaining life
carbon cycle	carbon					Global biogeochemical cycle which cycles carbon through biotic and abiotic components of ecosystems.
carbon cycle	carbon		movement	recycled and reused throughout the biosphere		it describes the movement of carbon as it is recycled and reused throughout the biosphere
carbon cycle	carbon		cycles	recycled and reused throughout the biosphere and all of its organisms		It is one of the most important cycles of the Earth and allows for carbon to be recycled and reused throughout the biosphere and all of its organisms
carbon cycle	carbon		carbon cycle | exchanged			The carbon cycle is the biogeochemical cycle by which carbon is exchanged among the biosphere,pedosphere, geosphere, hydrosphere, and atmosphere of the Earth
cementation	solid	heating	chemical combination	solid is changed		a process of surrounding a solid with a powder and heating the whole so that the solid is changed by chemical combination with the powder
cementation	ions		chemically precipitating	new crystalline material		Cementation involves ions carried in groundwater chemically precipitating to form new crystalline material between sedimentary grains
change	plants | animals	seasons	change			Plants and animals also change with the seasons.
change	water	energy	change the temperature			Energy can change the temperature of water .
change	water		change			The water does not change, it is still water.
change	system		change			Therefore, to change the energy of a system, energy must be transferred to or from the system.
change	energy		changes	one form to another		Here are some changes in energy from one form to another.
chemical change | chemical reaction	organism		change			A change at the molecular, atomic or subcellular level in an organism.
chemical change | chemical reaction	one or more substances		converted	other substances		A chemical reaction is a process in which one or more substances are converted into other substances.
chemical change | chemical reaction	substance		combines | synthesis | decomposes	new substance | two or more different substances		Chemical changes occur when a substance combines with another to form a new substance, called synthesis or, alternatively, decomposes into two or more different substances
chemical change | chemical reaction			chemical reactions | chemical change		products	Chemical reactions are usually characterized by a chemical change, and they yield one or more products, which usually have properties different from the reactants
chemical change | chemical reaction		heat | light | electricity	chemical reactions			Chemical reactions can be either spontaneous, requiring no input of energy, or non-spontaneous, typically following the input of some type of energy, such as heat, light or electricity
chemosynthesis	bacteria	sulfur compounds	chemosynthesis			Bacteria instead use sulfur compounds as an energy source, via chemosynthesis.
chemosynthesis	plant | organism		synthesize | photosynthesis | chemosynthesis	food		A plant is an organism that can synthesize its own food through photosynthesis or chemosynthesis.
chemosynthesis	autotrophs		produce | chemosynthesis	food		Some rare autotrophs produce food through a process called chemosynthesis, rather than through photosynthesis.
chemosynthesis			make | chemosynthesis	glucose		Photosynthesis and chemosynthesis are similar in that they both make glucose.
chemosynthesis	chemical compounds	energy	process	make food		process of using the energy in chemical compounds to make food
circulation	humans	water	circulation			Humans need water for circulation, respiration, and converting food to energy.
circulation	plants	air	circulation		dry	Plants should be given enough light and air circulation to dry in no longer than 4 hours after watering.
circulation	blood	heart's pumping | bodily vessels	movement in a circle			Movement in a circle or circuit, especially the movement of blood through bodily vessels as a result of the heart's pumping action.
circulation	water	vessels	movement | passage			Movement or passage through a system of vessels, as of water through pipes; flow.
circulation	blood	blood vascular system	movement			The movement of the blood in the blood vascular system, by which it is brought into close relations with almost every living elementary constituent.
classification | classify | classifying	surface water	cleanliness of the water	classified	different classes		Surface water is classified into five different classes depending on the cleanliness of the water.
classification | classify | classifying	plants | animals		classified			How desert plants and animals are classified.
classification | classify | classifying	energy		classified			Energy exists in different forms, all of which can be classified as either potential energy or kinetic energy.
classification | classify | classifying	energy		classified	several major groups		Forms of Energy All energy may be classified into one of several major groups.
classification | classify | classifying	The response and adaptations shown by animals to changing environment					The response and adaptations shown by animals to changing environment can be classified into two.
coloration	animal	reflection or emission of light	coloration			Animal coloration is the general appearance of an animal resulting from the reflection or emission of light from its surfaces.
coloration	object			color		Color, odor, hardness, and taste are examples of an object's properties.
coloration				visual appearance		a visual appearance with regard to color.
coloration		color	appearance			appearance with regard to color
coloration			practice of coloring			The art or practice of coloring, or the state of being colored
combustion	chemical energy		combustion | burning	heat energy		Chemical energy, the type of energy found in food and fuels, is changed into heat energy by combustion (burning).
combustion	plants in fossil fuel		combustion			Water may also be returned to the atmosphere through the combustion of plants in fossil fuel.
combustion	fossil fuels		combustion | release emissions	energy		Fossil fuels provide energy via combustion and in the process release emissions that are toxic to animals and plants.
combustion	fuel		burning	mechanical energy		An internal combustion engine is a heat engine that obtains mechanical energy from chemical energy by burning fuel.
combustion	fossil fuel		combustion	energy		In reality alternative energy means anything other than deriving energy via fossil fuel combustion.
communication	people		learn  | share | communication	information		People learn and share information through communication.
communication	organism		activity	change the behavior of other organisms		activity by one organism that changes or has the potential to change the behavior of other organisms.
communication	molecule | cell | organism	chemical or electrical signals | behaviors	transfer	information		The transfer of information from one molecule, cell, or organism to another, as by chemical or electrical signals or by behaviors.
communication	organism		exchange	information		Exchange of information between living organism.
communication	animal		transmission | reception | response			In animal behavior, a process involving transmission of, reception of, and response to signals.
composted	organic material		compost			Because compost is a completely natural and organic material,our plants would receive the best minerals with which to grow.
condensation | condense	gas		phase change	liquid		Condensation is defined as the phase change from gas (vapor) to liquid.
condensation | condense	water vapor		condensation	liquid water	in the air	condensation is the process in which water vapor in the air is changed into liquid water.
condensation | condense	water vapour		condenses	liquid water		Water vapour condenses to liquid water.
condensation | condense	water		condensed	water drops	cold glass of water	Water drops on the outside of a cold glass of water are condensed water.
condensation | condense	water vapor		condensed	water		The water in a cloud comes from water vapor in the air that has condensed.
condensation | condense	water molecules		condensed | form	liquid water		The condensed water molecules form liquid water droplets.
conduction	energy	water | air	conducting			Students should realize that water is better than air at conducting energy.
conduction	energy	materials	conduct			Some materials conduct energy better than others.
conduction	water | mineral		conduction			Root functions include water and mineral conduction, food and water storage, and anchorage.
conduction	warmed surface water		conduction	transferred downward into the water		The warmed surface water is then transferred downward into the water column by conduction and convection.
conduction	heat		direct transfer			The direct transfer of thermal motion (heat) between molecules of objects in direct contact with each other.
conservation	energy	forms change	conserved			Energy exists in many forms, and when these forms change energy is conserved.
conservation	mechanical energy	changed	law of conservation of energy	heat energy		According to the law of conservation of energy, mechanical energy can be changed to heat energy.
conservation	energy		conservation ecology | judicious use			In conservation ecology, the process of judicious use of available energy resources.
conservation	nature		conservation	protecting species, their habitats, and ecosystems from excessive rates of extinction and the erosion of biotic interactions		Conservation biology is the scientific study of the nature and status of Earth's biodiversity with the aim of protecting species, their habitats, and ecosystems from excessive rates of extinction and the erosion of biotic interactions
conservation	energy		law	remains constant over time		In physics and chemistry, the law that states that the total amount of energy in a system remains constant over time.
continental drift theory	earth's continents		continental drift | movement			Continental drift is the movement of the Earth's continents relative to each other, thus appearing to "drift" across the ocean bed.
continental drift theory		subduction	continental drift			Subduction is the main geologic force behind continental drift.
continental drift theory	continents	motion of crustal plates	lateral movement			the lateral movement of continents resulting from the motion of crustal plates.
continental drift theory	continents		movement | formation | re-formation			The movement, formation, or re-formation of continents described by the theory of plate tectonics.
continental drift theory	earth's continents		move gradually			the theory that the earth's continents move gradually over the surface of the planet on a substratum of magma.
contour plowing			contour plowing	slows the water flow | helps save precious topsoil		Contour plowing forms ridges, slows the water flow and helps save precious topsoil.
contour plowing			contour plowing			Contour plowing or contour farming or Contour bunding is the farming practice of plowing and/or planting across a slope following its elevation contour lines.
contour plowing			contour plowing | method of plowing furrows that follow the curves of the land			Contour plowing was a method of plowing furrows that follow the curves of the land rather than straight up and down slopes.
contour plowing						The water break also allows more time for the water to settle into the soil.
contour plowing	soil	slopes	tilling	prevents fertile topsoil from being carried downhill by flowing rainwater.		Tilling the soil along the gentle slopes of a piece of cropland, instead of up and down the gradient, prevents fertile topsoil from being carried downhill by flowing rainwater.
convection		movement of the air or water	convection	heat removal		The greater the movement of the air or water the greater the rate of heat removal by convection.
convection	water vapor		convection	rises		Water vapor in the air rises mostly by convection.
convection	warmed surface water		convection	transferred downward into the water column		The warmed surface water is then transferred downward into the water column by conduction and convection.
convection	water		convection	heat was transferred	from the flame of the stove	Heat was transferred from the flame of the stove to the water by convection.
convection	particles		convection	move around from one place to another	flow of thermal energy	The particles move around from one place to another through the flow of thermal energy during convection.
crop rotation		green manure | cereals	crop rotation	replenishment of nitrogen		A traditional element of crop rotation is the replenishment of nitrogen through the use of green manure in sequence with cereals and other crops
crop rotation			crop rotation	which crop to plant		Crop rotation is a systematic approach to deciding which crop to plant where in your vegetable garden from one year to the next.
crop rotation	crops		crop rotation | growing a series of dissimilar/different types			Crop rotation is the practice of growing a series of dissimilar/different types of crops in the same area in sequential seasons.
crop rotation	crops		crop rotation			In farming, 'crop rotation' is the when the same land is used to grow different crops season after season.
crop rotation	legumes		planting	restore concentrations of fixed nitrogen		The practice of planting nonlegumes one year and legumes in alternating years to restore concentrations of fixed nitrogen in the soil.
cross-pollination	plants		pollen distribution | cross-pollination	produce viable seeds		Many plants require this kind of pollen distribution, known as cross-pollination, in order to produce viable seeds.
cross-pollination	apples | fruit trees		cross-pollination between varieties	variable results		Because cross-pollination between varieties produces variable results, apples and some other fruit trees are usually not grown from seeds.
crossbreeding	species		mixing	hybrids		the act of mixing different species or varieties of animals or plants and thus to produce hybrids
crossbreeding	different breeds		mating	produce an organism		To produce an organism by the mating of individuals of different breeds,varieties, or species
crush | crushed			broken	small pieces		If something is 'crushed', it is broken into many small pieces.
crush | crushed		external weight | force	broken down	smaller compass		To be or become broken down or in, or pressed into a smaller compass, by external weight or force
crush | crushed	substance		crush	very small particles		To crush a substance to very small particles or powder.
crush | crushed	bodies		press | break | injure			To press between opposing bodies so as to break or injure.
crush | crushed	animals and plants that died millions of years ago		crushed	fossil fuel	in the earth	Fossil fuel is created by animals and plants that died millions of years ago that got crushed in the earth.
cutting	trees		cutting down	animals no longer having homes	forest	Cutting down too many trees has resulted in many forest animals no longer having homes.
cutting	physical object	acutely directed force	separation	two or more portions		Cutting is the separation of a physical object, into two or more portions, through the application of an acutely directed force.
cutting	object	stress	cutting | compressive | shearing			Cutting is a compressive and shearing phenomenon, and occurs only when the total stress generated by the cutting implement exceeds the ultimate strength of the material of the object being cut
cutting	physical object	acutely directed force	cutting | separation	two or more portions		Cutting is the separation of a physical object, or a portion of a physical object, into two or more portions, through the application of an acutely directed force
cutting	something	chopping off	shortening			the act of shortening something by chopping off the ends
decant | decanting	mixtures	removing a layer of liquid	decantation | separation			Decantation is a process for the separation of mixtures, by removing a layer of liquid, generally one from which a precipitate has settled.
decay	animals		decomposing | decay	give off carbon dioxide	use up some oxygen	Decomposing animals still use up some oxygen and give off carbon dioxide during decay.
decay	plant		decay	carbon dioxide release		Animal …exhalations and plant decay are other sources of carbon dioxide release.
decay	dead animals		rot and decay	give off carbon dioxide	use oxygen	Dead animals continue to use oxygen and give off carbon dioxide as they rot and decay.
decay	Earth		radioactive decay | process	heat		The process by which Earth makes heat is called radioactive decay.
decay	old plants		decay	coal | fossil fuel	millions of years before	Coal is a form of fossil fuel that is formed due to decay of old plants millions of years before.
decomposition	rocks	water can form acids when it mixes with certain gases in the atmosphere	decomposition			Water can form acids when it mixes with certain gases in the atmosphere to speed up the decomposition of rocks.
decomposition	the plant	the plant dies	decomposition	carbon dioxide is given off		When the plant dies, carbon dioxide is given off from the decomposition of the plant.
decomposition	starch	bacteria and fungi	fast decomposition			Starch, which is an energy storage system for plants, undergoes fast decomposition by bacteria and fungi.
decomposition	dead plants and animals and their waste products		decomposition	soil nutrients		Another source of soil nutrients is the decomposition of dead plants and animals and their waste products.
decomposition	earth materials		chemical decomposition		at or near the earth's surface	specifically : the physical disintegration and chemical decomposition of earth materials at or near the earth's surface.
decomposition	decomposers | organisms		break down | recycle			Decomposers are living things that break down dead organisms and recycle their nutrients into the soil.
decomposition	substances		broken down	simpler form of matter		Decomposition is the process by which organic substances are broken down into a much simpler form of matter
decomposition	decomposers		process | decomposition			During the process of decomposition, the decomposers provide food for themselves by extracting chemicals from the dead bodies or organic wastes.
decomposition	animal		decompose	bones		When an animal dies and decomposes, usually only the bones remain, but even these will decompose over a much longer period of time.
decomposition	organic materials		breakdown	finished compost		the breakdown of raw organic materials to a finished compost
deposit | deposition		water slows down	deposition			deposition occurs where the water slows down.
deposit | deposition	particles	water flows over a surface	deposit		in a body of water	As water flows over a surface, it can pick up particles and deposit them in a body of water 2.
deposit | deposition	water vapor	sub freezing air	deposition	ice		Example of deposition: Change of water vapor into ice directly in sub freezing air.
deposit | deposition	fresh water	precipitation	depositing		on the planet	Precipitation is a major component of the water cycle, and is responsible for depositing the fresh water on the planet.
deposit | deposition	particles	flowing water	deposits			Flowing water erodes or deposits particles depending on how fast the water is moving and how big the particles are.
deposit | deposition	particles	stop moving	deposition			Deposition occurs when the particles stop moving.
deposit | deposition		interaction between air, water, and land	deposition			Erosion and deposition result from the interaction between air, water, and land.
deposit | deposition	sediments | soil | rocks		geological process | added		landform | land mass	Deposition is the geological process in which sediments, soil and rocks are added to a landform or land mass.
deposit | deposition	rocks | sand | sediment	forces 	deposited			Deposition is the process by which rocks, sand and sediment are deposited by the forces of erosion.
deposit | deposition	particles		settling			Deposition is the settling of particles (atoms or molecules) or sediment from a solution, suspension and mixture or vapor onto a pre-existing surface.
deposit | deposition	gas		deposition |  process	solid		Deposition is a process in which gas transforms into solid.
deposit | deposition	particles	stop moving	deposition			Deposition occurs when the particles stop moving.
deposit | deposition	air | water | land		interaction			Erosion and deposition result from the interaction between air, water, and land.
deposit | deposition	materials | rocks | stones | gravel |sand |mud		laying down			Deposition is the laying down of materials, such as rocks, stones, gravel, sand, and mud.
deposit | deposition	matter | sediments | mineral		accumulation or laying down		river | bodily organ	The accumulation or laying down of matter by a natural process, as the laying down of sediments in a river or the accumulation of mineral deposits in a bodily organ.
deposit | deposition	gas		changing | process	solid		The process of changing from a gas to a solid without passing through an intermediate liquid phase
deposit | deposition	molecules		settle out			deposition occurs when molecules settle out of a solution.
deposit | deposition	soil | rocks		geological process			Deposition is the geological process in which sediments, soil and rocks are added to a landform or land mass.
deposit | deposition	gas		phase transition | transforms	solid		a phase transition in which gas transforms into solid.
destroy			destroy			If you 'destroy' someone you hurt them badly, especially their feelings, or cause them much trouble.
destroy			destroy	make it not exist		If you 'destroy' something, you break it or make it not exist anymore.
destroy	animal		put	death		put (an animal) to death
destroy	something	damaging | attacking	put	end to the existence		put an end to the existence of (something) by damaging or attacking it.
destroy			process	cannot be repaired | no longer exists		the action or process of causing so much damage to something that it no longer exists or cannot be repaired.
diffusion	energy	objects that are in physical contact	diffusion | transfer			Conduction or diffusion The transfer of energy between objects that are in physical contact.
diffusion	water		diffusion		into the blood	the diffusion of water into the blood.
diffusion	water from the lumen		diffuses		into the blood	The water from the lumen diffuses into the blood.
diffusion	plants		diffusion	get rid of carbon dioxide and oxygen		Plants get rid of carbon dioxide and oxygen through diffusion.
diffusion	oxygen from the water		diffuses		into the capillaries in the gills	Oxygen from the water diffuses into the capillaries in the gills.
digestion | digest food	animals	eat meat or plants	digest	get energy		(food for them) And animals eat meat or plants and digest it to get energy.
digestion | digest food	our body	breaks down the food	digestive system	can use it		The digestive system breaks down the food so our body can use it.
digestion | digest food	animal proteins		digestible			Animal proteins are much more digestible than those of plant sources.
digestion | digest food	food		breaking down	nutrients		process of breaking down food into nutrients that can be absorbed by the blood
digestion | digest food	food		breaking down	molecules		the breaking down of food into molecules small enough for the body to absorb.
distillation		evaporation | condensation	distillation			The Distillation is a process of separating the component substances from a liquid mixture by selective evaporation and condensation.
distillation	liquid	heating | cooling	purifying			the action of purifying a liquid by a process of heating and cooling.
dripping	condensed water		dripping off their chilled drink glass	onto their coffee tables		People buy coasters to keep condensed water from dripping off their chilled drink glass onto their coffee tables.
driving		force | compulsion	send | expel	move		to send, expel, or otherwise cause to move by force or compulsion
driving	vehicle | animal		movement			to cause and guide the movement of (a vehicle, an animal).
driving			driving			The Driving is the controlled operation and movement of a land vehicle, such as a car, truck or bus
driving			operating a motor vehicle			In particular, the action of operating a motor vehicle.
driving	vehicle | animal		controlling | steering			the act of controlling and steering the movement of a vehicle or animal
drop | dropping			swift decline | decrease			A swift decline or decrease, as in quality, quantity, or intensity.
drop | dropping			fall			let or make (something) fall vertically.
drop | dropping			become less			To become less, as in number, intensity, or volume.
drop | dropping			cease			To cease consideration or treatment of
drop | dropping			fall	from a higher to a lower place		To fall from a higher to a lower place or position.
eclipse	moon	passes between Earth and Sun	eclipse of the sun			An eclipse of the Sun can only occur at New Moon when the Moon passes between Earth and Sun.
eclipse	earth	is in between the sun and moon	lunar eclipse			a lunar eclipse is when the earth is in between the sun and moon.
eclipse	moon	is between the sun and the earth	solar eclipse			A solar eclipse is when the moon is between the sun and the earth.
eclipse	moon		astronomical alignment	shadow		An astronomical alignment in which a planetary object (for example, the Moon) comes between the Sun and another planetary object (for example, the Earth), resulting in a shadow being cast by the middle object onto the other object.
eclipse	celestial body		obscuring			The partial or complete obscuring, relative to a designated observer, of one celestial body by another.
eliminate waste | eliminating waste	animals		eliminate waste			All animals grow, take in nutrients, breathe, reproduce, eliminate waste, and die.
eliminate waste | eliminating waste			eliminate wastes			It is also needed to carry other nutrients, to regulate body temperature, and to help eliminate wastes.
eliminate waste | eliminating waste			getting rid			It is the process of getting rid of waste material.
eliminate waste | eliminating waste	animals		passing food			All animals get rid of this solid waste after passing food through their digestive system.
eliminate waste | eliminating waste	body		leaves	feces		The waste leaves the body in the form of feces.
eliminate waste | eliminating waste	animals	mouth | nose	exhaling | get rid	carbon dioxide |gaseous waste		Animals get rid of their gaseous waste by exhaling carbon dioxide through their mouth and nose.
eliminate waste | eliminating waste	plants	through their roots	get rid of chemical waste			Plants get rid of chemical waste through their roots.
eliminate waste | eliminating waste	plants	through their leaves	get rid of gaseous waste	oxygen		Plants get rid of gaseous waste through their leaves in the form of oxygen.
energy	plants	make their own food	energy			Plants make their own food for energy.
energy	animals	eating plants or other animals which eat plants	get their energy			Animals get their energy from eating plants or other animals which eat plants.
energy	animal	eat plants	use that food energy			Animal eat plants to use that food energy.
erosion	the banks	water flow	eroding			Water flow kept eroding the banks over an incredibly long period of time.
erosion	cold air	warm air	gradually erodes			The warm air gradually erodes the cold air.
erosion	material	the sea	eroded			The sea transports the material it has eroded and deposits it in places where the water is calm.
erosion	particles	flowing water	erodes			Flowing water erodes or deposits particles depending on how fast the water is moving and how big the particles are.
erosion	soil | materials		process	moved from one place to another		Erosion is the process by which soil and or other Earth materials are moved from one place to another.
erosion	sand	wave action		movement		movement of sand along a beach by wave action
erosion	pieces		moving	from one location to another		Erosion involves moving pieces from one location to another.
erosion	soil | rock 	wind | water |ice	process| removed	transported elsewhere		The process by which soil and rock is removed from one area of the Earth through natural causes such as wind, water, and ice and transported elsewhere is called erosion.
erosion	soil | rock		exogenic processes	transport it to another location		erosion is the action of exogenic processes (such as water flow or wind) which remove soil and rock from one location on the Earth's crust, then transport it to another location where it is deposited.
eruptions	magma and associated gases and ash	a vent in the surface of the EArth	erupt			A vent in the surface of the Earth through which magma and associated gases and ash erupt.
eruptions	hot liquid rock | lava		erupted		onto the surface of the Earth	Hot liquid rock erupted onto the surface of the Earth is known as lava.
eruptions			eruptions	gases		Gases from eruptions can keep sunlight from reaching the earth and darken the sky for years.
eruptions	molten rock		volcanic eruptions		occurs at the surface of the Earth	Molten rock that occurs at the surface of Earth, usually through volcanic eruptions.
eruptions	volcanoes		erupt	igneous rocks | magma to rise above the earth's surface		Igneous rocks are also formed when volcanoes erupt, causing the magma to rise above the earth's surface.
evaporate | evaporation	water		evaporation	clouds		Clouds get their water from evaporation.
evaporate | evaporation	oils		evaporate 			Essential oils evaporate readily and are easily damaged by light, extremes of temperature and prolonged exposure to oxygen in the air.
evaporate | evaporation	moisture		evaporation | extracting			evaporation - the process of extracting moisture
evaporate | evaporation	matter		evaporation | changes	one state to another		Evaporation and condensation are two processes through which matter changes from one state to another.
evaporate | evaporation	water | liquid state		evaporation | changing	gaseous state | vapor		Evaporation involves changing water from its liquid state to a gaseous state (vapor)
evaporate | evaporation	liquid		evaporation | vaporization	gaseous phase	surface of a liquid	Evaporation is a type of vaporization of a liquid that occurs from the surface of a liquid into a gaseous phase that is not saturated with the evaporating substance.
evaporate | evaporation	substance | liquid state	increase in temperature and/or pressure	process | changing | evaporation	gaseous state		Evaporation is the process of a substance in a liquid state changing to a gaseous state due to an increase in temperature and/or pressure.
evaporate | evaporation	matter | liquid		evaporation | changes	gas		In evaporation, matter changes from a liquid to a gas.
evaporate | evaporation	liquid water		changing | evaporation	water vapor		Liquid water changing to water vapor is evaporation.
evaporate | evaporation	surface water	energy of the sun	evaporated		from the earth	Surface water is evaporated from the earth by the energy of the sun.
evaporate | evaporation	liquid	temperature below the boiling point	change	vapor		The change of a liquid into a vapor at a temperature below the boiling point.
evaporate | evaporation	water		change of state | evaporation	water vapor		The change of state from water to water vapor is called evaporation.
evaporate | evaporation	liquid	heat	changing	gas		The changing of a liquid into a gas, often under the influence of heat (as in the boiling of water).
evaporate | evaporation	liquid water	energy from the sun	change | evaporate	water vapor		The energy from the sun heated the water and caused it to evaporate - change from liquid water to water vapor.
evaporate | evaporation	liquid water		process | evaporation | changing	water vapor		The process of liquid water changing into water vapor is called evaporation.
